"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"1731","ENSG00000198646","NCOA6","chr20","-",33413452,33413454,"protein_coding"
"1732","ENSG00000164603","C7orf60","chr7","-",112579971,112579900,"protein_coding"
"1733","ENSG00000147862","NFIB","chr9","-",14398982,14314590,"protein_coding"
"1734","ENSG00000100403","ZC3H7B","chr22","+",41697526,41697578,"protein_coding"
"1735","ENSG00000060656","PTPRU","chr1","+",29563028,29563034,"protein_coding"
"1736","ENSG00000101216","GMEB2","chr20","-",62258394,62258428,"protein_coding"
"1737","ENSG00000163960","UBXN7","chr3","-",196159345,196159298,"protein_coding"
"1738","ENSG00000065978","YBX1","chr1","+",43148098,43148089,"protein_coding"
"1739","ENSG00000135108","FBXO21","chr12","-",117628336,117628275,"protein_coding"
"1740","ENSG00000160219","GAB3","chrX","-",153979858,153979352,"protein_coding"
"1741","ENSG00000113569","NUP155","chr5","-",37371283,37371192,"protein_coding"
"1742","ENSG00000174953","DHX36","chr3","-",154042286,154042251,"protein_coding"
"1743","ENSG00000043093","DCUN1D1","chr3","-",182703741,182698326,"protein_coding"
"1744","ENSG00000112333","NR2E1","chr6","+",108487262,108487295,"protein_coding"
"1745","ENSG00000102935","ZNF423","chr16","-",49891830,49890023,"protein_coding"
"1746","ENSG00000140750","ARHGAP17","chr16","-",25026987,25026652,"protein_coding"
"1747","ENSG00000123338","NCKAP1L","chr12","+",54891495,54891536,"protein_coding"
"1748","ENSG00000051180","RAD51","chr15","+",40986972,40987372,"protein_coding"
"1749","ENSG00000135655","USP15","chr12","+",62654119,62654185,"protein_coding"
"1750","ENSG00000090006","LTBP4","chr19","+",41098789,41120082,"protein_coding"
"1751","ENSG00000107815","C10orf2","chr10","+",102747124,102747300,"protein_coding"
"1752","ENSG00000100567","PSMA3","chr14","+",58711549,58711574,"protein_coding"
"1753","ENSG00000184916","JAG2","chr14","-",105635161,105635107,"protein_coding"
"1754","ENSG00000155313","USP25","chr21","+",17102344,17102301,"protein_coding"
"1755","ENSG00000104447","TRPS1","chr8","-",116821899,116681202,"protein_coding"
"1756","ENSG00000112237","CCNC","chr6","-",100016849,100016536,"protein_coding"
"1757","ENSG00000103723","AP3B2","chr15","-",83378666,83378625,"protein_coding"
"1758","ENSG00000134824","FADS2","chr11","+",61560452,61595773,"protein_coding"
"1759","ENSG00000134698","AGO4","chr1","+",36273773,36273624,"protein_coding"
"1760","ENSG00000095585","BLNK","chr10","-",98031344,98031275,"protein_coding"
"1761","ENSG00000173262","SLC2A14","chr12","-",8043744,8043790,"protein_coding"
"1762","ENSG00000152822","GRM1","chr6","+",146348782,146348843,"protein_coding"
"1763","ENSG00000164941","INTS8","chr8","+",95825539,95835524,"protein_coding"
"1764","ENSG00000173175","ADCY5","chr3","-",123168605,123168601,"protein_coding"
"1765","ENSG00000115421","PAPOLG","chr2","+",60983365,60983403,"protein_coding"
"1766","ENSG00000147256","ARHGAP36","chrX","+",130192216,130192320,"protein_coding"
"1767","ENSG00000196411","EPHB4","chr7","-",100425143,100425145,"protein_coding"
"1768","ENSG00000146592","CREB5","chr7","+",28338940,28725754,"protein_coding"
"1769","ENSG00000135624","CCT7","chr2","+",73460548,73461446,"protein_coding"
"1770","ENSG00000162521","RBBP4","chr1","+",33116743,33116811,"protein_coding"
"1771","ENSG00000102316","MAGED2","chrX","+",54834032,54834178,"protein_coding"
"1772","ENSG00000162989","KCNJ3","chr2","+",155554811,155566091,"protein_coding"
"1773","ENSG00000123352","SPATS2","chr12","+",49760367,49761293,"protein_coding"
"1774","ENSG00000106991","ENG","chr9","-",130617035,130616937,"protein_coding"
"1775","ENSG00000148737","TCF7L2","chr10","+",114710009,114710006,"protein_coding"
"1776","ENSG00000145708","CRHBP","chr5","+",76248538,76248870,"protein_coding"
"1777","ENSG00000101981","F9","chrX","+",138612917,138612898,"protein_coding"
"1778","ENSG00000137073","UBAP2","chr9","-",34048947,34048885,"protein_coding"
"1779","ENSG00000087903","RFX2","chr19","-",6199583,6110484,"protein_coding"
"1780","ENSG00000100426","ZBED4","chr22","+",50247490,50247497,"protein_coding"
"1781","ENSG00000068745","IP6K2","chr3","-",48777786,48754648,"protein_coding"
"1782","ENSG00000147180","ZNF711","chrX","+",84499038,84498997,"protein_coding"
"1783","ENSG00000111647","UHRF1BP1L","chr12","-",100536626,100536643,"protein_coding"
"1784","ENSG00000134046","MBD2","chr18","-",51751158,51750996,"protein_coding"
"1785","ENSG00000172354","GNB2","chr7","+",100271154,100271421,"protein_coding"
"1786","ENSG00000108684","ASIC2","chr17","-",32501983,31620313,"protein_coding"
"1787","ENSG00000148219","ASTN2","chr9","-",120177348,120177330,"protein_coding"
"1788","ENSG00000172939","OXSR1","chr3","+",38206580,38207090,"protein_coding"
"1789","ENSG00000092969","TGFB2","chr1","+",218519577,218519430,"protein_coding"
"1790","ENSG00000187231","SESTD1","chr2","-",180129517,180129518,"protein_coding"
"1791","ENSG00000125814","NAPB","chr20","-",23402156,23402098,"protein_coding"
"1792","ENSG00000142459","EVI5L","chr19","+",7895119,7895104,"protein_coding"
"1793","ENSG00000120438","TCP1","chr6","-",160210781,160210634,"protein_coding"
"1794","ENSG00000205323","SARNP","chr12","-",56211540,56211506,"protein_coding"
"1795","ENSG00000008441","NFIX","chr19","+",13106422,13106301,"protein_coding"
"1796","ENSG00000099904","ZDHHC8","chr22","+",20116979,20119334,"protein_coding"
"1797","ENSG00000011332","DPF1","chr19","-",38720354,38720335,"protein_coding"
"1798","ENSG00000197122","SRC","chr20","+",35973088,35974543,"protein_coding"
"1799","ENSG00000142230","SAE1","chr19","+",47616531,47634146,"protein_coding"
"1800","ENSG00000156642","NPTN","chr15","-",73926475,73925719,"protein_coding"
"1801","ENSG00000043462","LCP2","chr5","-",169725231,169724781,"protein_coding"
"1802","ENSG00000101844","ATG4A","chrX","+",107334898,107335018,"protein_coding"
"1803","ENSG00000204427","ABHD16A","chr6","-",31671221,31671088,"protein_coding"
"1804","ENSG00000138378","STAT4","chr2","-",192016322,192015720,"protein_coding"
"1805","ENSG00000103194","USP10","chr16","+",84733584,84733606,"protein_coding"
"1806","ENSG00000059758","CDK17","chr12","-",96794338,96794217,"protein_coding"
"1807","ENSG00000025800","KPNA6","chr1","+",32573639,32573657,"protein_coding"
"1808","ENSG00000073464","CLCN4","chrX","+",10124985,10126508,"protein_coding"
"1809","ENSG00000152578","GRIA4","chr11","+",105480721,105481442,"protein_coding"
"1810","ENSG00000077782","FGFR1","chr8","-",38326352,38326153,"protein_coding"
"1811","ENSG00000165804","ZNF219","chr14","-",21572881,21566808,"protein_coding"
"1812","ENSG00000126016","AMOT","chrX","-",112084043,112084058,"protein_coding"
"1813","ENSG00000110844","PRPF40B","chr12","+",49962001,50017344,"protein_coding"
"1814","ENSG00000164823","OSGIN2","chr8","+",90914087,90914817,"protein_coding"
"1815","ENSG00000119414","PPP6C","chr9","-",127952218,127952065,"protein_coding"
"1816","ENSG00000154127","UBASH3B","chr11","+",122526383,122526430,"protein_coding"
"1817","ENSG00000165548","TMEM63C","chr14","+",77582911,77648141,"protein_coding"
"1818","ENSG00000168397","ATG4B","chr2","+",242576628,242577108,"protein_coding"
"1819","ENSG00000075213","SEMA3A","chr7","-",84122040,83824105,"protein_coding"
"1820","ENSG00000178235","SLITRK1","chr13","-",84456528,84456472,"protein_coding"
"1821","ENSG00000136527","TRA2B","chr3","-",185655924,185655770,"protein_coding"
"1822","ENSG00000186642","PDE2A","chr11","-",72385635,72353467,"protein_coding"
"1823","ENSG00000125848","FLRT3","chr20","-",14318262,14318220,"protein_coding"
"1824","ENSG00000181544","FANCB","chrX","-",14891191,14891181,"protein_coding"
"1825","ENSG00000145907","G3BP1","chr5","+",151150606,151151515,"protein_coding"
"1826","ENSG00000153914","SREK1","chr5","+",65435799,65440131,"protein_coding"
"1827","ENSG00000091039","OSBPL8","chr12","-",76953589,76953551,"protein_coding"
"1828","ENSG00000198642","KLHL9","chr9","-",21335379,21335395,"protein_coding"
"1829","ENSG00000170017","ALCAM","chr3","+",105085753,105085753,"protein_coding"
"1830","ENSG00000137270","GCM1","chr6","-",53013627,53013628,"protein_coding"
"1831","ENSG00000110881","ASIC1","chr12","+",50451331,50451379,"protein_coding"
"1832","ENSG00000089009","RPL6","chr12","-",112856642,112847388,"protein_coding"
"1833","ENSG00000151692","RNF144A","chr2","+",7057523,7057570,"protein_coding"
"1834","ENSG00000168522","FNTA","chr8","+",42889337,42911466,"protein_coding"
"1835","ENSG00000183023","SLC8A1","chr2","-",40838193,40679196,"protein_coding"
"1836","ENSG00000175387","SMAD2","chr18","-",45457517,45457243,"protein_coding"
"1837","ENSG00000047315","POLR2B","chr4","+",57843888,57845062,"protein_coding"
"1838","ENSG00000066230","SLC9A3","chr5","-",524447,524564,"protein_coding"
"1839","ENSG00000159720","ATP6V0D1","chr16","-",67515140,67515048,"protein_coding"
"1840","ENSG00000092820","EZR","chr6","-",159240444,159240396,"protein_coding"
"1841","ENSG00000131467","PSME3","chr17","+",40976402,40985435,"protein_coding"
"1842","ENSG00000163605","PPP4R2","chr3","+",73045936,73045962,"protein_coding"
"1843","ENSG00000147257","GPC3","chrX","-",133119922,133119621,"protein_coding"
"1844","ENSG00000100505","TRIM9","chr14","-",51562779,51561823,"protein_coding"
"1845","ENSG00000239306","RBM14","chr11","+",66384053,66384101,"protein_coding"
"1846","ENSG00000203879","GDI1","chrX","+",153665259,153665511,"protein_coding"
"1847","ENSG00000196935","SRGAP1","chr12","+",64238073,64237870,"protein_coding"
"1848","ENSG00000143344","RGL1","chr1","+",183605220,183774254,"protein_coding"
"1849","ENSG00000166598","HSP90B1","chr12","+",104323885,104324188,"protein_coding"
"1850","ENSG00000163637","PRICKLE2","chr3","-",64431152,64253844,"protein_coding"
"1851","ENSG00000102024","PLS3","chrX","+",114795501,114795523,"protein_coding"
"1852","ENSG00000006116","CACNG3","chr16","+",24266874,24266912,"protein_coding"
"1853","ENSG00000116147","TNR","chr1","-",175712906,175712726,"protein_coding"
"1854","ENSG00000135333","EPHA7","chr6","-",94129265,94129272,"protein_coding"
"1855","ENSG00000133243","BTBD2","chr19","-",2034880,2015713,"protein_coding"
"1856","ENSG00000133794","ARNTL","chr11","+",13298199,13299376,"protein_coding"
"1857","ENSG00000101346","POFUT1","chr20","+",30795683,30795693,"protein_coding"
"1858","ENSG00000166886","NAB2","chr12","+",57482677,57482897,"protein_coding"
"1859","ENSG00000151233","GXYLT1","chr12","-",42538681,42538676,"protein_coding"
"1860","ENSG00000177479","ARIH2","chr3","+",48956254,48956298,"protein_coding"
"1861","ENSG00000141404","GNAL","chr18","+",11688955,11689289,"protein_coding"
"1862","ENSG00000092051","JPH4","chr14","-",24048009,24047999,"protein_coding"
"1863","ENSG00000118496","FBXO30","chr6","-",146135889,146135895,"protein_coding"
"1864","ENSG00000059915","PSD","chr10","-",104181296,104169034,"protein_coding"
"1865","ENSG00000176248","ANAPC2","chr9","-",140083001,140083012,"protein_coding"
"1866","ENSG00000138468","SENP7","chr3","-",101232085,101232056,"protein_coding"
"1867","ENSG00000168564","CDKN2AIP","chr4","+",184365744,184365789,"protein_coding"
"1868","ENSG00000137203","TFAP2A","chr6","-",10419892,10412622,"protein_coding"
"1869","ENSG00000091831","ESR1","chr6","+",151977826,152128817,"protein_coding"
"1870","ENSG00000084112","SSH1","chr12","-",109251366,109251359,"protein_coding"
"1871","ENSG00000057608","GDI2","chr10","-",5884095,5855393,"protein_coding"
"1872","ENSG00000077080","ACTL6B","chr7","-",100254084,100254059,"protein_coding"
"1873","ENSG00000157227","MMP14","chr14","+",23305766,23305794,"protein_coding"
"1874","ENSG00000134909","ARHGAP32","chr11","-",129149219,129149522,"protein_coding"
"1875","ENSG00000143061","IGSF3","chr1","-",117210377,117210329,"protein_coding"
"1876","ENSG00000095319","NUP188","chr9","+",131709978,131709978,"protein_coding"
"1877","ENSG00000115289","PCGF1","chr2","-",74735707,74734802,"protein_coding"
"1878","ENSG00000100852","ARHGAP5","chr14","+",32545320,32546224,"protein_coding"
"1879","ENSG00000100605","ITPK1","chr14","-",93582665,93582270,"protein_coding"
"1880","ENSG00000197111","PCBP2","chr12","+",53845886,53845886,"protein_coding"
"1881","ENSG00000148468","FAM171A1","chr10","-",15413061,15413114,"protein_coding"
"1882","ENSG00000077264","PAK3","chrX","+",110187513,110339419,"protein_coding"
"1883","ENSG00000166313","APBB1","chr11","-",6440644,6440298,"protein_coding"
"1884","ENSG00000140259","MFAP1","chr15","-",44117000,44116888,"protein_coding"
"1885","ENSG00000197483","ZNF628","chr19","+",55987699,55987988,"protein_coding"
"1886","ENSG00000136636","KCTD3","chr1","+",215740735,215740718,"protein_coding"
"1887","ENSG00000113231","PDE8B","chr5","+",76506274,76506533,"protein_coding"
"1888","ENSG00000186871","ERCC6L","chrX","-",71458897,71458835,"protein_coding"
"1889","ENSG00000137486","ARRB1","chr11","-",75062749,75062704,"protein_coding"
"1890","ENSG00000188848","BEND4","chr4","-",42154895,42154324,"protein_coding"
"1891","ENSG00000100385","IL2RB","chr22","-",37571094,37545956,"protein_coding"
"1892","ENSG00000181418","DDN","chr12","-",49393092,49393158,"protein_coding"
"1893","ENSG00000163435","ELF3","chr1","+",201977073,201979754,"protein_coding"
"1894","ENSG00000198898","CAPZA2","chr7","+",116451124,116502641,"protein_coding"
"1895","ENSG00000160201","U2AF1","chr21","-",44527697,44527664,"protein_coding"
"1896","ENSG00000077935","SMC1B","chr22","-",45809500,45809480,"protein_coding"
"1897","ENSG00000160199","PKNOX1","chr21","+",44394620,44394672,"protein_coding"
"1898","ENSG00000114573","ATP6V1A","chr3","+",113465866,113465914,"protein_coding"
"1899","ENSG00000198791","CNOT7","chr8","-",17104387,17104366,"protein_coding"
"1900","ENSG00000118515","SGK1","chr6","-",134639250,134496002,"protein_coding"
"1901","ENSG00000163166","IWS1","chr2","-",128284462,128284065,"protein_coding"
"1902","ENSG00000169410","PTPN9","chr15","-",75871630,75871656,"protein_coding"
"1903","ENSG00000154118","JPH3","chr16","+",87635441,87636114,"protein_coding"
"1904","ENSG00000005889","ZFX","chrX","+",24167290,24167846,"protein_coding"
"1905","ENSG00000173276","ZBTB21","chr21","-",43430496,43430463,"protein_coding"
"1906","ENSG00000182831","C16orf72","chr16","+",9185505,9185501,"protein_coding"
"1907","ENSG00000165355","FBXO33","chr14","-",39901704,39901370,"protein_coding"
"1908","ENSG00000113658","SMAD5","chr5","+",135468534,135468534,"protein_coding"
"1909","ENSG00000151617","EDNRA","chr4","+",148402069,148402249,"protein_coding"
"1910","ENSG00000168959","GRM5","chr11","-",88799113,88796807,"protein_coding"
"1911","ENSG00000011028","MRC2","chr17","+",60704762,60705034,"protein_coding"
"1912","ENSG00000135801","TAF5L","chr1","-",229761794,229761803,"protein_coding"
"1913","ENSG00000092199","HNRNPC","chr14","-",21737653,21737601,"protein_coding"
"1914","ENSG00000164338","UTP15","chr5","+",72861268,72861598,"protein_coding"
"1915","ENSG00000185811","IKZF1","chr7","+",50343720,50344312,"protein_coding"
"1916","ENSG00000114209","PDCD10","chr3","-",167452727,167452680,"protein_coding"
"1917","ENSG00000163631","ALB","chr4","+",74262831,74270004,"protein_coding"
"1918","ENSG00000076984","MAP2K7","chr19","+",7968728,7968762,"protein_coding"
"1919","ENSG00000072310","SREBF1","chr17","-",17740316,17740300,"protein_coding"
"1920","ENSG00000184156","KCNQ3","chr8","-",133493200,133493326,"protein_coding"
"1921","ENSG00000196422","PPP1R26","chr9","+",138370925,138371524,"protein_coding"
"1922","ENSG00000113575","PPP2CA","chr5","-",133561833,133561904,"protein_coding"
"1923","ENSG00000067182","TNFRSF1A","chr12","-",6451280,6451242,"protein_coding"
"1924","ENSG00000069345","DNAJA2","chr16","-",47007699,47007582,"protein_coding"
"1925","ENSG00000100614","PPM1A","chr14","+",60712470,60715939,"protein_coding"
"1926","ENSG00000109381","ELF2","chr4","-",140098372,140098372,"protein_coding"
"1927","ENSG00000100968","NFATC4","chr14","+",24834879,24837392,"protein_coding"
"1928","ENSG00000071189","SNX13","chr7","-",17980124,17980114,"protein_coding"
"1929","ENSG00000169604","ANTXR1","chr2","+",69240310,69240311,"protein_coding"
"1930","ENSG00000144381","HSPD1","chr2","-",198381461,198364564,"protein_coding"
"1931","ENSG00000198824","CHAMP1","chr13","+",115079988,115080006,"protein_coding"
"1932","ENSG00000117013","KCNQ4","chr1","+",41249684,41249486,"protein_coding"
"1933","ENSG00000103489","XYLT1","chr16","-",17564738,17564817,"protein_coding"
"1934","ENSG00000080561","MID2","chrX","+",107068985,107069096,"protein_coding"
"1935","ENSG00000102393","GLA","chrX","-",100662913,100662913,"protein_coding"
"1936","ENSG00000183530","PRR14L","chr22","-",32146126,32146055,"protein_coding"
"1937","ENSG00000023171","GRAMD1B","chr11","+",123325106,123430976,"protein_coding"
"1938","ENSG00000198822","GRM3","chr7","+",86273230,86274065,"protein_coding"
"1939","ENSG00000105821","DNAJC2","chr7","-",102985320,102985214,"protein_coding"
"1940","ENSG00000175161","CADM2","chr3","+",85008132,85008142,"protein_coding"
"1941","ENSG00000114999","TTL","chr2","+",113239731,113239733,"protein_coding"
"1942","ENSG00000169727","GPS1","chr17","+",80008567,80009777,"protein_coding"
"1943","ENSG00000160209","PDXK","chr21","+",45138975,45139013,"protein_coding"
"1944","ENSG00000156709","AIFM1","chrX","-",129299861,129299697,"protein_coding"
"1945","ENSG00000164161","HHIP","chr4","+",145567173,145567308,"protein_coding"
"1946","ENSG00000172932","ANKRD13D","chr11","+",67056018,67056777,"protein_coding"
"1947","ENSG00000077274","CAPN6","chrX","-",110513751,110513711,"protein_coding"
"1948","ENSG00000120899","PTK2B","chr8","+",27168999,27183075,"protein_coding"
"1949","ENSG00000188895","MSL1","chr17","+",38278551,38278582,"protein_coding"
"1950","ENSG00000105202","FBL","chr19","-",40337054,40337019,"protein_coding"
"1951","ENSG00000128052","KDR","chr4","-",55991756,55991762,"protein_coding"
"1952","ENSG00000156508","EEF1A1","chr6","-",74233520,74230748,"protein_coding"
"1953","ENSG00000204310","AGPAT1","chr6","-",32145873,32143858,"protein_coding"
"1954","ENSG00000184611","KCNH7","chr2","-",163695240,163695277,"protein_coding"
"1955","ENSG00000086717","PPEF1","chrX","+",18694029,18725764,"protein_coding"
"1956","ENSG00000156052","GNAQ","chr9","-",80646374,80646866,"protein_coding"
"1957","ENSG00000140455","USP3","chr15","+",63796710,63796801,"protein_coding"
"1958","ENSG00000147081","AKAP4","chrX","-",49965664,49965023,"protein_coding"
"1959","ENSG00000159352","PSMD4","chr1","+",151227179,151227221,"protein_coding"
"1960","ENSG00000175224","ATG13","chr11","+",46639077,46639128,"protein_coding"
"1961","ENSG00000087258","GNAO1","chr16","+",56225302,56225401,"protein_coding"
"1962","ENSG00000196092","PAX5","chr9","-",37034182,37034473,"protein_coding"
"1963","ENSG00000104613","INTS10","chr8","+",19674651,19674937,"protein_coding"
"1964","ENSG00000111962","UST","chr6","+",149068464,149068191,"protein_coding"
"1965","ENSG00000114648","KLHL18","chr3","+",47324407,47324434,"protein_coding"
"1966","ENSG00000138398","PPIG","chr2","+",170440850,170440861,"protein_coding"
"1967","ENSG00000198873","GRK5","chr10","+",120967101,120967202,"protein_coding"
"1968","ENSG00000107443","CCNJ","chr10","+",97803151,97803340,"protein_coding"
"1969","ENSG00000140577","CRTC3","chr15","+",91073157,91073167,"protein_coding"
"1970","ENSG00000119383","PPP2R4","chr9","+",131873229,131873694,"protein_coding"
"1971","ENSG00000162804","SNED1","chr2","+",241938255,241938035,"protein_coding"
"1972","ENSG00000144868","TMEM108","chr3","+",132757235,132757235,"protein_coding"
"1973","ENSG00000149658","YTHDF1","chr20","-",61847586,61847483,"protein_coding"
"1974","ENSG00000112305","SMAP1","chr6","+",71377479,71377621,"protein_coding"
"1975","ENSG00000089820","ARHGAP4","chrX","-",153200452,153191718,"protein_coding"
"1976","ENSG00000148516","ZEB1","chr10","+",31607424,31608145,"protein_coding"
"1977","ENSG00000107643","MAPK8","chr10","+",49514682,49514723,"protein_coding"
"1978","ENSG00000151247","EIF4E","chr4","-",99851788,99850284,"protein_coding"
"1979","ENSG00000125398","SOX9","chr17","+",70117161,70117161,"protein_coding"
"1980","ENSG00000130811","EIF3G","chr19","-",10230594,10230575,"protein_coding"
"1981","ENSG00000184058","TBX1","chr22","+",19744226,19748301,"protein_coding"
"1982","ENSG00000162714","ZNF496","chr1","-",247495148,247495165,"protein_coding"
"1983","ENSG00000170653","ATF7","chr12","-",54020194,54020166,"protein_coding"
"1984","ENSG00000102054","RBBP7","chrX","-",16888537,16888455,"protein_coding"
"1985","ENSG00000124422","USP22","chr17","-",20947073,20946321,"protein_coding"
"1986","ENSG00000114302","PRKAR2A","chr3","-",48885279,48885237,"protein_coding"
"1987","ENSG00000156875","HIAT1","chr1","+",100503653,100503651,"protein_coding"
"1988","ENSG00000073282","TP63","chr3","+",189349205,189507449,"protein_coding"
"1989","ENSG00000103769","RAB11A","chr15","+",66018392,66161829,"protein_coding"
"1990","ENSG00000113448","PDE4D","chr5","-",59817947,59064471,"protein_coding"
"1991","ENSG00000134317","GRHL1","chr2","+",10091822,10091822,"protein_coding"
"1992","ENSG00000138757","G3BP2","chr4","-",76649709,76598595,"protein_coding"
"1993","ENSG00000130827","PLXNA3","chrX","+",153686621,153686621,"protein_coding"
"1994","ENSG00000164082","GRM2","chr3","+",51741086,51741084,"protein_coding"
"1995","ENSG00000131089","ARHGEF9","chrX","-",63029154,62974958,"protein_coding"
"1996","ENSG00000116489","CAPZA1","chr1","+",113161795,113162454,"protein_coding"
"1997","ENSG00000120694","HSPH1","chr13","-",31736525,31736040,"protein_coding"
"1998","ENSG00000087087","SRRT","chr7","+",100472733,100472755,"protein_coding"
"1999","ENSG00000046651","OFD1","chrX","+",13752864,13752867,"protein_coding"
"2000","ENSG00000147174","ACRC","chrX","+",70798261,70798287,"protein_coding"
"2001","ENSG00000128917","DLL4","chr15","+",41221538,41221538,"protein_coding"
"2002","ENSG00000029725","RABEP1","chr17","+",5185560,5185579,"protein_coding"
"2003","ENSG00000156261","CCT8","chr21","-",30446118,30445951,"protein_coding"
"2004","ENSG00000134030","CTIF","chr18","+",46065417,46065410,"protein_coding"
"2005","ENSG00000074319","TSG101","chr11","-",18548779,18548470,"protein_coding"
"2006","ENSG00000061987","MON2","chr12","+",62860597,62860606,"protein_coding"
"2007","ENSG00000106078","COBL","chr7","-",51384515,51384506,"protein_coding"
"2008","ENSG00000014641","MDH1","chr2","+",63815743,63816097,"protein_coding"
"2009","ENSG00000148408","CACNA1B","chr9","+",140772241,140772234,"protein_coding"
"2010","ENSG00000158445","KCNB1","chr20","-",48100834,48100815,"protein_coding"
"2011","ENSG00000148154","UGCG","chr9","+",114659046,114659094,"protein_coding"
"2012","ENSG00000105835","NAMPT","chr7","-",105926772,105925389,"protein_coding"
"2013","ENSG00000181722","ZBTB20","chr3","-",114866118,114343792,"protein_coding"
"2014","ENSG00000105127","AKAP8","chr19","-",15490609,15490596,"protein_coding"
"2015","ENSG00000113916","BCL6","chr3","-",187463515,187463256,"protein_coding"
"2016","ENSG00000099364","FBXL19","chr16","+",30934376,30934912,"protein_coding"
"2017","ENSG00000063601","MTMR1","chrX","+",149861444,149861869,"protein_coding"
"2018","ENSG00000136141","LRCH1","chr13","+",47127303,47127305,"protein_coding"
"2019","ENSG00000175048","ZDHHC14","chr6","+",157802165,157802231,"protein_coding"
"2020","ENSG00000161847","RAVER1","chr19","-",10444316,10444205,"protein_coding"
"2021","ENSG00000120798","NR2C1","chr12","-",95467479,95467321,"protein_coding"
"2022","ENSG00000131389","SLC6A6","chr3","+",14444076,14444121,"protein_coding"
"2023","ENSG00000118922","KLF12","chr13","-",74708042,74708541,"protein_coding"
"2024","ENSG00000101986","ABCD1","chrX","+",152990323,152990311,"protein_coding"
"2025","ENSG00000112029","FBXO5","chr6","-",153304714,153304174,"protein_coding"
"2026","ENSG00000179222","MAGED1","chrX","+",51546103,51636724,"protein_coding"
"2027","ENSG00000143850","PLEKHA6","chr1","-",204346793,204329051,"protein_coding"
"2028","ENSG00000130706","ADRM1","chr20","+",60877149,60878053,"protein_coding"
"2029","ENSG00000100030","MAPK1","chr22","-",22221970,22221935,"protein_coding"
"2030","ENSG00000182827","ACBD3","chr1","-",226374431,226374419,"protein_coding"
"2031","ENSG00000085185","BCORL1","chrX","+",129115083,129116611,"protein_coding"
"2032","ENSG00000169221","TBC1D10B","chr16","-",30381585,30381765,"protein_coding"
"2033","ENSG00000115548","KDM3A","chr2","+",86667770,86668494,"protein_coding"
"2034","ENSG00000165525","NEMF","chr14","-",50319921,50319494,"protein_coding"
"2035","ENSG00000149100","EIF3M","chr11","+",32605344,32605383,"protein_coding"
"2036","ENSG00000053108","FSTL4","chr5","-",132948255,132948203,"protein_coding"
"2037","ENSG00000008197","TFAP2D","chr6","+",50681541,50681541,"protein_coding"
"2038","ENSG00000152601","MBNL1","chr3","+",151961617,151986721,"protein_coding"
"2039","ENSG00000057663","ATG5","chr6","-",106773695,106773505,"protein_coding"
"2040","ENSG00000156860","FBRS","chr16","+",30669752,30669752,"protein_coding"
"2041","ENSG00000197256","KANK2","chr19","-",11308467,11308210,"protein_coding"
"2042","ENSG00000109158","GABRA4","chr4","-",46996424,46995549,"protein_coding"
"2043","ENSG00000101846","STS","chrX","+",7137497,7137497,"protein_coding"
"2044","ENSG00000173406","DAB1","chr1","-",59012406,57889718,"protein_coding"
"2045","ENSG00000157933","SKI","chr1","+",2160134,2234734,"protein_coding"
"2046","ENSG00000010072","SPRTN","chr1","+",231472850,231474039,"protein_coding"
"2047","ENSG00000101144","BMP7","chr20","-",55841685,55841697,"protein_coding"
"2048","ENSG00000103249","CLCN7","chr16","-",1525581,1525026,"protein_coding"
"2049","ENSG00000113460","BRIX1","chr5","+",34915481,34915821,"protein_coding"
"2050","ENSG00000113013","HSPA9","chr5","-",137911133,137911090,"protein_coding"
"2051","ENSG00000172985","SH3RF3","chr2","+",109745804,109745663,"protein_coding"
"2052","ENSG00000136826","KLF4","chr9","-",110252763,110252047,"protein_coding"
"2053","ENSG00000036473","OTC","chrX","+",38211798,38211857,"protein_coding"
"2054","ENSG00000108666","C17orf75","chr17","-",30677042,30669189,"protein_coding"
"2055","ENSG00000018189","RUFY3","chr4","+",71569921,71587703,"protein_coding"
"2056","ENSG00000113361","CDH6","chr5","+",31193857,31193876,"protein_coding"
"2057","ENSG00000126467","TSKS","chr19","-",50266587,50266563,"protein_coding"
"2058","ENSG00000084072","PPIE","chr1","+",40157854,40204564,"protein_coding"
"2059","ENSG00000156026","MCU","chr10","+",74451889,74451901,"protein_coding"
"2060","ENSG00000147457","CHMP7","chr8","+",23101150,23104154,"protein_coding"
"2061","ENSG00000108604","SMARCD2","chr17","-",61920425,61920045,"protein_coding"
"2062","ENSG00000120948","TARDBP","chr1","+",11072401,11072741,"protein_coding"
"2063","ENSG00000100644","HIF1A","chr14","+",62162231,62162238,"protein_coding"
"2064","ENSG00000111684","LPCAT3","chr12","-",7125814,7125778,"protein_coding"
"2065","ENSG00000151322","NPAS3","chr14","+",33404139,33403890,"protein_coding"
"2066","ENSG00000105662","CRTC1","chr19","+",18794487,18794501,"protein_coding"
"2067","ENSG00000101542","CDH20","chr18","+",59000815,59000667,"protein_coding"
"2068","ENSG00000104853","CLPTM1","chr19","+",45457842,45458637,"protein_coding"
"2069","ENSG00000184408","KCND2","chr7","+",119913722,119913229,"protein_coding"
"2070","ENSG00000153071","DAB2","chr5","-",39462402,39425082,"protein_coding"
"2071","ENSG00000152894","PTPRK","chr6","-",128841819,128841725,"protein_coding"
"2072","ENSG00000198887","SMC5","chr9","+",72873878,72873894,"protein_coding"
