chr	start	end	gene
chr11	47136493	47360767	DDB2
chr11	47160853	47370457	ACP2
chr11	94177006	94454587	PIWIL4
chr11	92602886	92818232	MTNR1B
chr1	31304353	31638838	PUM1
chr1	32156023	32381652	SPOCD1
chr1	33140840	33383754	YARS
chr1	33689224	33996653	PHC2
chr1	38058090	38275391	CDCA8
chr1	37932417	38161536	GNL2
chr1	36173773	36423491	AGO4
chr1	60180458	60442050	HOOK1
chr1	60258980	60492462	CYP2J2
chr1	52421797	52656388	BTF3L4
chr1	52773954	53119159	ZCCHC11
chr1	52770236	52986511	PRPF38A
chr18	28545940	28782378	DSC2
chr18	28927758	29158665	DSG3
chr18	29571818	29811524	RNF138
chr18	33609407	33857909	ELP2
chr18	28798052	29036992	DSG1
chr18	28469974	28722781	DSC3
chr18	28609199	28842819	DSC1
chr18	31973254	32571808	DTNA
chr18	33777677	34460018	FHOD3
chr18	34259987	34509158	TPGS2
chr11	61347905	61614473	DAGLA
chr11	57074427	57295053	SLC43A3
chr11	57195936	57398276	TIMM10
chr11	59496741	59712974	GIF
chr19	47752538	47985961	DHX34
chr11	56901051	57104709	APLNR
chr11	61460452	61734826	FADS2
chr11	61435973	61660274	TMEM258
chr11	59520273	59734048	TCN1
chr19	47735404	47946606	C5AR2
chr4	56162124	56419564	TMEM165
chr4	56194070	56513305	CLOCK
chr4	54995264	55264414	PDGFRA
chr13	101083810	101341782	GGACT
chr13	110858159	111265374	COL4A2
chr13	95985858	96332013	CLDN10
chr13	96130457	96396957	DZIP1
chr13	99753028	100138688	UBAC2
chr13	107094021	107320512	ARGLU1
chr13	103351399	103593885	BIVM
chr13	103397194	103628345	ERCC5
chr13	103149353	103431521	TPP2
chr13	103336631	103551357	KDELC1
chr13	111193759	111465950	CARS2
chr11	128734955	129249219	ARHGAP32
chr11	125361607	125595110	STT3A
chr11	130174820	130398888	ADAMTS8
chr11	125441417	125651018	ACRV1
chr11	128228656	128557453	ETS1
chr11	124832963	125059131	SLC37A2
chr4	39308473	39553156	KLB
chr5	114849205	115068689	TMED7
chr5	111943195	112281936	APC
chr5	110898318	111433161	NREP
chr5	110327414	110566200	WDR36
chr9	77603459	77862181	OSTF1
chr9	78900433	79109433	RFK
chr9	86174878	86423118	UBQLN1
chr9	88456061	88737213	NAA35
chr9	77461497	77667802	C9orf40
chr9	75666673	75885309	ANXA1
chr9	90240434	90446308	CTSL
chr9	74198282	74531606	TMEM2
chr9	88061455	88456944	AGTPBP1
chr9	88541061	88815088	GOLM1
chr9	71839488	72107371	FAM189A2
chr9	80812059	81045009	PSAT1
chr9	88779461	88997676	ISCA1
chr5	156722542	157102783	ADAM19
chr5	156412843	156669880	HAVCR2
chr5	159578659	159872403	CCNJL
chr12	118487606	118910750	TAOK3
chr12	109360894	109625831	USP30
chr12	113730250	113964106	SDS
chr12	120679133	120906983	MSI1
chr12	121316346	121540315	HNF1A
chr12	117481146	117728336	FBXO21
chr12	115008059	115221969	TBX3
chr12	121358095	121577045	OASL
chr12	117193949	117419246	HRK
chr12	117076096	117391436	RNFT2
chr12	121547660	121771909	P2RX4
chr12	120327673	120632298	CCDC64
chr12	113394514	113635833	DTX1
chr12	112463305	112691407	TRAFD1
chr7	86681677	86925653	DMTF1
chr7	97513996	97720481	OCM2
chr7	86725478	86949903	TMEM243
chr7	76651751	77058850	CCDC146
chr7	77323045	77527897	TMEM60
chr7	79898891	80408593	CD36
chr4	69694181	69917509	UGT2A3
chr4	70720974	70926725	CSN2
chr4	70046217	70260768	UGT2B28
chr7	108010866	108310110	PNPLA8
chr7	127995903	128198472	HILPDA
chr7	128249115	128471797	FAM71F1
chr7	105072532	105308124	RINT1
chr7	104651151	105139755	SRPK2
chr7	128402505	128650773	KCP
chr7	115750547	115998837	TES
chr7	114462209	114759256	MDFIC
chr6	74071301	74318959	MTO1
chr6	69245259	70199403	ADGRB3
chr6	90042889	90443553	ANKRD6
chr6	78071948	78273490	HTR1B
chr6	73851037	74120088	KHDC1
chr6	84733960	85037353	CEP162
chr6	86218053	86453510	SYNCRIP
chr6	86115214	86403874	SNX14
chr6	86059809	86305500	NT5E
chr6	84643475	84900600	MRAP2
chr6	93849738	94229265	EPHA7
chr6	88284790	88511927	AKIRIN2
chr6	88199839	88477169	ORC3
chr6	80094708	80347175	LCA5
chr6	91123292	91396764	MAP3K7
chr6	87695216	87904824	CGA
chr6	90504188	90705839	GJA10
chr11	36217838	36586754	PRR5L
chr11	33780122	34013836	LMO2
chr11	45850871	46242985	PHF21A
chr11	34027149	34269217	NAT10
chr11	34542640	34782604	EHF
chr11	34400340	34635352	ELF5
chr11	32751489	32979669	PRRG4
chr11	33973230	34222703	CAPRIN1
chr12	53926510	54171192	ATP5G2
chr12	56114744	56324608	DNAJC14
chr12	56019107	56223491	CD63
chr12	49587035	49792465	PRPH
chr12	58091159	58312487	AVIL
chr12	53717639	53925318	AMHR2
chr12	54924595	55128679	LACRT
chr12	56037064	56250911	GDF11
chr12	56764736	56982198	GLS2
chr12	55978352	56209827	ITGA7
chr12	55241802	55478530	TESPA1
chr12	49876668	50099422	FAM186B
chr12	56014151	56218489	RDH5
chr12	58018980	58235940	AGAP2
chr12	52653790	52861265	KRT85
chr12	58041510	58249796	CDK4
chr12	54869171	55082443	PPP1R1A
chr12	49617019	49825514	TROAP
chr12	58031796	58243994	TSPAN31
chr12	57917193	58127138	B4GALNT1
chr12	51387446	51666926	TFCP2
chr12	56560642	56764750	COQ10A
chr12	50160679	50398000	FAIM2
chr12	56610007	56827837	PAN2
chr12	53562083	53787427	ESPL1
chr12	52526304	52745970	KRT7
chr12	56411943	56616278	ZC3H10
chr12	54573977	54780872	HNRNPA1
chr12	57913310	58119934	SLC26A10
chr12	52245451	52490862	ACVR1B
chr12	57987738	58215340	OS9
chr12	56743286	56962950	MIP
chr12	49832940	50052091	KCNH3
chr6	144064481	144284949	LTV1
chr6	136563875	136971957	MAP7
chr6	109587717	109803762	CD164
chr6	108516098	108947999	LACE1
chr6	138643180	139113708	NHSL1
chr6	135504670	135918914	AHI1
chr6	125968810	126182415	HEY2
chr6	122693076	123147518	PKIB
chr6	132809731	133010877	TAAR5
chr6	142279467	142509936	NMBR
chr6	109661966	109865122	SMPD2
chr6	109665265	109887171	MICAL1
chr6	139124630	139409398	REPS1
chr6	144371663	144609507	STX11
chr4	48037800	48371881	TEC
chr2	73355134	73560366	PRADC1
chr2	74781355	75009186	SEMA4F
chr2	73360548	73580149	CCT7
chr2	73418058	73620833	EGR4
chr2	73200510	73483849	RAB11FIP5
chr2	73341350	73554365	SMYD5
chr2	71580852	72013898	DYSF
chr2	74599113	74810535	CCDC142
chr2	73043389	73262020	EMX1
chr12	70660056	70928072	KCNMB4
chr12	62554119	62911211	USP15
chr12	65007225	65253227	GNS
chr12	69135977	69465350	CPM
chr12	69101956	69339214	MDM2
chr16	84582131	84801292	KLHL36
chr16	81172053	81424747	BCO1
chr16	82081403	82303831	MPHOSPH6
chr16	75462433	75669145	CHST5
chr16	84961375	85227836	KIAA0513
chr16	66654796	66885701	DYNC1LI2
chr16	67093834	67298473	FBXL8
chr16	67163290	67381561	FHOD1
chr16	57446090	57670511	CCDC102A
chr16	67171586	67406093	SLC9A5
chr1	230738269	230950043	AGT
chr1	247008849	247342113	ZNF670-ZNF695
chr1	233019181	233531459	PCNXL2
chr1	233649750	233908258	KCNK1
chr1	229661981	229895946	URB2
chr1	231399497	231660790	EGLN1
chr1	230783130	231037749	CAPN9
chr1	230678235	230929728	COG2
chr1	229552329	229794442	ABCB10
chr1	232986351	233219628	NTPCR
chr1	229628858	229861794	TAF5L
chr1	182250839	182461341	GLUL
chr1	180841861	181092047	STX6
chr1	182515239	182753711	RGS8
chr1	182442769	182658391	RNASEL
chr1	182708504	182956886	DHX9
chr1	180782290	181020750	KIAA1614
chr1	179823873	180184015	CEP350
chr1	182658428	182899519	NPL
chr1	184659858	185043682	FAM129A
chr1	172239329	172513230	PIGC
chr1	182892595	183214727	LAMC1
chr1	173800352	174091435	RC3H1
chr2	231672033	231925781	GPR55
chr2	230932009	231190444	SP110
chr2	224722121	224932431	MRPL44
chr2	233290703	233501377	CHRND
chr2	222964607	223263715	PAX3
chr2	225529807	226007162	DOCK10
chr2	219475568	219720139	TTLL4
chr2	219214974	219533084	USP37
chr2	231872944	232089832	HTR2B
chr2	231629354	231843963	ITM2C
chr2	228449926	228682728	SLC19A3
chr2	224739829	225004036	SERPINE2
chr2	220043989	220251622	DNAJB2
chr2	219645085	219864303	WNT10A
chr2	219038915	219257309	TMBIM1
chr2	219546472	219780016	CYP27A1
chr2	233314762	233548354	EIF4E2
chr2	231963260	232339548	ARMC9
chr2	231477560	231785790	CAB39
chr2	98162503	98364846	COX5B
chr2	99916938	100206497	REV1
chr2	99513724	99871427	TSGA10
chr2	103232299	103453347	MFSD9
chr2	96814254	97031732	TMEM127
chr2	109410927	109705828	EDAR
chr2	105780871	106046491	TGFBRAP1
chr2	108965017	109225871	GCC2
chr2	105554441	105816418	MRPS9
chr2	105758200	105959924	GPR45
chr2	105853816	106065668	C2orf49
chr2	97679233	98030258	ANKRD36
chr2	149302009	149645130	EPC2
chr2	131494489	131904836	ARHGEF4
chr12	108856358	109063160	ISCU
chr12	105313568	105578355	ALDH1L2
chr12	103881051	104260505	STAB2
chr12	95810336	96045266	USP44
chr12	100560918	100835502	SCYL2
chr12	106531655	106798057	CKAP4
chr12	94442499	94801451	PLXNC1
chr12	105467074	105730016	APPL2
chr12	107979509	108206944	PWP1
chr12	102171129	102505908	DRAM1
chr12	105401102	105662912	KIAA1033
chr12	105096331	105452522	SLC41A2
chr3	37929550	38148679	VILL
chr3	57894127	58257982	FLNB
chr13	52606775	52833996	NEK3
chr13	53318109	53522775	PCDH8
chr13	52886737	53124763	VPS36
chr13	51383814	51644592	RNASEH2B
chr13	52929564	53150763	CKAP2
chr13	53177399	53413947	LECT1
chr13	75758808	76156250	TBC1D4
chr13	52851305	53080629	THSD1
chr13	73202061	73430336	BORA
chr13	47027303	47427175	LRCH1
chr13	48410622	48712125	SUCLA2
chr13	50006082	50259719	RCBTB1
chr13	48527459	48769267	MED4
chr13	49969746	50203123	PHF11
chr13	45939060	46210765	COG3
chr13	76094570	76534004	LMO7
chr13	78009809	78319398	SCEL
chr13	48707294	48937063	ITM2B
chr13	80810111	81015086	SPRY2
chr13	48511703	48721358	NUDT15
chr13	78369616	78593903	EDNRB
chr13	48963095	49207369	RCBTB2
chr13	46600055	46886006	LCP1
chr13	49918429	50169138	SETDB2
chr7	29859719	30129905	SCRN1
chr7	42848325	43051904	C7orf25
chr7	47214752	47722156	TNS3
chr7	43940488	44149721	SPDYE1
chr7	2343223	2574242	CHST12
chr7	23249828	23610086	IGF2BP3
chr7	23175586	23414727	GPNMB
chr7	22057856	22496763	RAPGEF5
chr7	6314154	6543608	RAC1
chr7	6385584	6623873	KDELR2
chr7	23121446	23340630	NUPL2
chr7	22665503	22871621	IL6
chr7	6517065	6729005	ZDHHC4
chr7	36452456	36864154	AOAH
chr7	16585756	16846148	BZW2
chr7	14084674	15114402	DGKB
chr7	45039699	45251646	TBRG4
chr7	44505016	44714650	DDX56
chr7	47635328	48119178	HUS1
chr7	45020037	45228513	NACAD
chr7	43984239	44209055	DBNL
chr7	44939074	45216068	CCM2
chr7	44902261	45118697	MYO1G
chr7	2571585	2804436	TTYH3
chr7	4845620	5098844	MMD2
chr14	21287500	21488458	RP11-84C10.2
chr14	20624717	20874153	TTC5
chr14	36949784	37151812	NKX2-8
chr14	36885602	37090354	NKX2-1
chr14	23890066	24125401	ZFHX2
chr15	80025927	80289721	MTHFS
chr15	78951545	79203773	ADAMTS7
chr15	80872025	81147962	ABHD17C
chr15	78629773	78893798	IREB2
chr15	85259911	85516713	ALPK3
chr15	83676159	83913606	TM6SF1
chr15	78296948	78523886	CIB2
chr17	46808350	47043884	CALCOCO2
chr17	48456161	48663336	RSAD1
chr17	43028978	43286384	NMT1
chr17	48485745	48708862	MYCBPAP
chr17	55980721	56184707	SRSF1
chr17	55948910	56165620	VEZF1
chr17	48441857	48646327	CHAD
chr17	61578231	61785725	TACO1
chr17	62124587	62440661	TEX2
chr17	61527822	61771639	DCAF7
chr17	61857578	62059295	GH2
chr17	61872275	62074021	CSH1
chr17	61673262	61878532	LIMD2
chr17	59658627	60040882	BRIP1
chr17	47765917	48006458	KAT7
chr3	186986120	187189864	RTP4
chr3	179180668	179406196	ACTL6A
chr3	179222478	179445435	NDUFB5
chr3	179206073	179422442	MRPL47
chr3	185533694	185755924	TRA2B
chr2	165995912	166348818	SCN2A
chr2	162172605	162382381	TBR1
chr2	160469000	160727538	MARCH7
chr2	158075137	158284225	ERMN
chr2	158014110	158270723	GALNT5
chr2	167160083	167450757	SCN7A
chr2	161893419	162192732	TANK
chr8	11251510	11522113	BLK
chr8	11434468	11717511	GATA4
chr3	169975466	170214623	SKIL
chr1	220041943	220320000	EPRS
chr1	220951699	221158401	HLX
chr1	149939369	150217505	VPS45
chr1	206840947	207045839	IL10
chr1	215640735	215895149	KCTD3
chr1	213124589	213548116	RPS6KC1
chr2	114095268	114353766	CBWD2
chr2	113630780	113843242	IL36G
chr2	113764791	113991593	IL1RN
chr2	113663038	113865621	IL36A
chr2	113716215	113922959	IL36RN
chr2	113679668	113910444	IL36B
chr2	113725547	113933427	IL1F10
chr2	131250339	131457123	CFC1
chr2	130808981	131040323	SMPD4
chr2	128358596	128668761	WDR33
chr2	130995814	131199922	CCDC115
chr2	128598791	128885694	SAP130
chr2	127705603	127964931	BIN1
chr2	130999798	131205383	IMP4
chr2	128894290	129176151	HS6ST1
chr2	128748774	129053251	UGGT1
chr2	127313509	127554246	GYPC
chr10	17586124	17857913	STAM
chr10	26405236	26693487	GAD2
chr10	26935522	27250016	ABI1
chr10	27299383	27544195	YME1L1
chr10	21945466	22392698	DNAJC1
chr9	107409969	107622403	NIPSNAP3A
chr9	131544391	131780318	LRRC8A
chr9	130447958	130653066	CDK9
chr9	112906091	113118920	TXN
chr9	131117465	131363571	ODF2
chr9	114022972	114347025	KIAA0368
chr9	132465432	132673560	TOR1B
chr9	132489569	132698142	C9orf78
chr9	106756541	107003698	SMC2
chr9	110147133	110352763	KLF4
chr9	132475223	132686413	TOR1A
chr9	129577053	130085445	RALGPS1
chr9	130167618	130441268	FAM129B
chr9	125139220	125340235	OR1J1
chr9	107279529	107480485	OR13C9
chr9	130570165	130779317	ST6GALNAC4
chr9	100163462	100464030	TMOD1
chr9	124229336	124647809	DAB2IP
chr9	130274544	130557460	STXBP1
chr9	130059421	130270703	SLC2A8
chr9	129749611	129985162	ANGPTL2
chr9	123051147	123442448	CDK5RAP2
chr9	115700660	115919039	ZFP37
chr9	115813222	116026417	SLC31A2
chr9	115883808	116128674	SLC31A1
chr9	120366610	120579149	TLR4
chr9	104061155	104272942	ZNF189
chr9	104082860	104298105	ALDOB
chr9	102568915	102832618	STX17
chr9	115937623	116155185	PRPF4
chr9	130456876	130676606	FPGS
chr9	132496977	132744107	USP20
chr9	104022699	104245801	BAAT
chr9	116748406	116961507	KIF12
chr9	117250026	117460653	ATP6V1G1
chr9	102964359	103215221	TEX10
chr9	129886544	130255939	GARNL3
chr9	104049915	104260896	MRPL50
chr9	130597378	130800763	DPM2
chr9	127515755	127720160	WDR38
chr9	100262362	100495962	TSTD2
chr9	100950391	101571479	GABBR2
chr9	100589073	100807138	HEMGN
chr9	127015745	127277723	PSMB7
chr9	127143516	127369709	NR5A1
chr9	100566771	100784852	TRMO
chr9	127862821	128096437	RABEPK
chr9	127540646	127810771	GOLGA1
chr9	100337191	100559639	XPA
chr9	100295908	100536030	NCBP1
chr9	100645643	100878225	ANP32B
chr9	125386269	125587204	OR1L4
chr9	125460668	125690910	PDCL
chr9	127520159	127724260	RPL35
chr9	129276722	129563311	LMX1B
chr9	127524409	127740003	ARPC5L
chr8	120469326	120785693	ENPP2
chr8	120746216	120968250	DSCC1
chr8	123925404	124154663	DERL1
chr8	128647680	128853674	MYC
chr8	120328546	120536593	NOV
chr9	6115805	6357983	IL33
chr9	7696490	7988380	TMEM261
chr9	5911043	6115618	RANBP6
chr9	37385932	37603694	POLR1E
chr9	26804081	27047461	PLAA
chr9	34550699	34761889	IL11RA
chr9	33821691	34148947	UBAP2
chr9	32872604	33125166	APTX
chr9	36236393	36587545	RNF38
chr9	35596945	35832392	TLN1
chr9	34609002	34810121	CCL21
chr9	35549292	35750937	SIT1
chr9	21065636	21266659	IFNA21
chr9	741690	1069090	DMRT1
chr9	34889638	35098897	DNAJB5
chr9	35708042	35912269	SPAG8
chr9	34513548	34720515	DCTN3
chr9	35509530	35746807	CD72
chr9	35714448	35954844	TMEM8B
chr9	37322663	37536987	GRHPR
chr9	38292661	38498658	ALDH1B1
chr9	35558872	35775863	ARHGEF39
chr9	38308991	38524444	IGFBPL1
chr9	19130433	19474139	DENND4C
chr9	19275713	19480252	RPS6
chr6	42796938	43007025	CNPY3
chr6	41414164	41670122	FOXP4
chr6	36722603	36942800	PPIL1
chr6	42908515	43142837	KLC4
chr6	17659414	18087854	KIF13A
chr6	28092664	28301260	ZSCAN9
chr6	37037979	37243202	PIM1
chr6	16138811	16395780	GMPR
chr6	37300995	37550603	CMTR1
chr6	10293419	10519892	TFAP2A
chr6	43163432	43373276	SLC22A7
chr6	43379565	43584728	YIPF3
chr6	10647992	10952986	TMEM14B
chr6	43994651	44223256	TMEM63B
chr6	41637914	41854280	FRS3
chr6	43345261	43574294	TJAP1
chr6	44026548	44252139	CAPN11
chr6	54072657	54354950	TINAG
chr6	54939050	55247418	HCRTR2
chr6	24444332	24746383	KIAA0319
chr6	291739	511447	IRF4
chr6	3169196	3557256	SLC22A23
chr6	3053903	3257760	TUBB2A
chr6	53559295	53888919	LRRC1
chr6	52891762	53113627	GCM1
chr6	1290069	1495832	FOXF2
chr6	3018608	3253812	BPHL
chr6	2964225	3215421	RIPK1
chr6	3124495	3331964	TUBB2B
chr6	33562070	33779504	UQCC2
chr6	34104650	34314008	HMGA1
chr6	31026319	31234936	TCF19
chr6	30595486	30810510	FLOT1
chr6	30610976	30812331	IER3
chr6	30567584	30785666	MDC1
chr6	28149314	28370326	PGBD1
chr6	30494619	30714600	ATAT1
chr6	18028542	18255305	TPMT
chr6	35662759	35865088	CLPS
chr6	18268779	18569105	RNF144B
chr6	30555824	30759197	NRM
chr6	36835917	37054074	MTCH1
chr6	30776019	30994236	VARS2
chr6	41918251	42155199	TAF8
chr6	17500586	17711950	FAM8A1
chr6	10571651	10795030	C6orf52
chr4	15837192	16040363	FGFBP1
chr4	15861866	16070932	FGFBP2
chr4	14904298	15171777	CPEB2
chr4	153757504	154000848	FHDC1
chr4	154522652	154726851	TLR2
chr4	140087317	140301492	MGARP
chr4	147527790	147967034	TTC29
chr11	76739310	77026284	MYO7A
chr11	72447790	72953306	FCHSD2
chr11	74875226	75162873	ARRB1
chr11	74711608	75017594	SLCO2B1
chr11	75961000	76192015	PRKRIR
chr11	82804781	83071736	ANKRD42
chr11	71609587	71816761	IL18BP
chr11	71613910	71891739	NUMA1
chr11	82870139	83097450	CCDC90B
chr11	85305267	85622184	SYTL2
chr11	82584175	82882965	RAB30
chr11	85270752	85493951	CREBZF
chr11	76268568	76481791	LRRC32
chr11	82434544	82781626	PRCP
chr11	78047007	78385919	NARS2
chr11	71539747	71808643	RNF121
chr8	54947770	55160461	MRPL15
chr8	75636772	75867264	PI15
chr8	63861112	64098612	TTPA
chr8	63827638	64051730	GGH
chr8	70479282	70847299	SLCO5A1
chr8	70278859	70673150	SULF1
chr8	56585701	56838007	TGS1
chr8	59365483	59595419	SDCBP
chr4	170214426	170633780	NEK1
chr4	169037444	169339958	DDX60
chr11	114341313	114566484	NXPE4
chr11	121222912	121604402	SORL1
chr11	117847753	118092605	TMPRSS4
chr11	116518886	116743704	BUD13
chr11	101222295	101843293	TRPC6
chr11	102291239	102501484	MMP7
chr11	102347566	102596063	MMP20
chr11	102462218	102676537	MMP27
chr11	101818174	102055291	C11orf70
chr11	102832805	103062944	DCUN1D5
chr11	101881192	102204154	YAP1
chr11	119881983	120156237	TRIM29
chr11	118794824	119001616	SLC37A4
chr11	111238251	111483079	BTG4
chr11	120007349	120290653	POU2F3
chr11	109945605	110267447	RDX
chr11	111497632	111737151	PPP2R1B
chr11	110200607	110435605	FDX1
chr11	111649659	111856699	C11orf1
chr11	117607693	117848201	FXYD6
chr11	110347766	110683912	ARHGAP20
chr11	117571559	117799413	FXYD2
chr11	102713724	102926463	MMP13
chr11	117671358	117900174	TMPRSS13
chr11	104796170	105072158	CASP1
chr11	104764962	104993895	CASP5
chr11	107273452	107536472	ALKBH8
chr15	67735047	68199461	MAP2K5
chr15	54205101	55020806	UNC13C
chr15	45823346	46083492	SQRDL
chr15	59071244	59325852	SLTM
chr15	39773280	39991667	THBS1
chr15	41966632	42220053	MAPKBP1
chr15	41524892	41773248	NUSAP1
chr15	41579551	41794717	NDUFAF1
chr15	69606585	69840764	KIF23
chr15	68494050	68824501	ITGA11
chr15	40786218	41056540	CASC5
chr15	42741008	42962192	HAUS2
chr15	41600606	41875761	RTF1
chr15	72433522	72665340	PARP6
chr15	69645123	69848255	RPLP1
chr15	69491286	69800119	PAQR5
chr15	71045578	71442414	LRRC49
chr15	43561419	43799293	TUBGCP4
chr15	40928082	41148049	RMDN3
chr15	41685591	41895747	ITPKA
chr15	70846893	71155932	UACA
chr15	66894566	67174338	SMAD6
chr15	40470377	40700136	PLCB2
chr15	43315477	43577344	TMEM62
chr15	40409629	40669688	PAK6
chr15	58787403	59142177	ADAM10
chr15	45322131	45557774	DUOX1
chr15	45444428	45668149	SLC28A2
chr15	74371807	74604608	STRA6
chr15	51400254	51730807	CYP19A1
chr15	56822379	57310769	ZNF280D
chr15	47376298	48166420	SEMA6D
chr15	52301460	52504972	BCL2L10
chr15	55373004	55589265	RSL24D1
chr15	42040345	42286275	SPTBN5
chr15	57784106	58106943	GCOM1
chr15	40956218	41159906	GCHFR
chr1	93927347	94412706	BCAR3
chr1	84230711	84564833	TTLL7
chr1	93813688	94120218	FNBP1L
chr1	89301456	89558636	CCBL2
chr1	89218615	89457627	GTF2B
chr1	92314928	92579983	BRDT
chr1	76151879	76360764	RABGGTB
chr1	78985607	79211830	IFI44L
chr1	78345226	78704133	GIPC2
chr1	94514544	94840624	ARHGAP29
chr1	79015481	79229763	IFI44
chr1	75567816	76176801	SLC44A5
chr1	86789769	87022241	CLCA2
chr1	84764215	84980701	DNASE2B
chr1	100552475	100815390	DBT
chr1	100631763	100858325	RTCA
chr2	27567238	27812656	IFT172
chr2	26431415	26718759	EPT1
chr2	27221757	27441995	CGREF1
chr2	26366038	26613336	HADHB
chr2	27209615	27423640	KHK
chr2	24942038	25242708	ADCY3
chr2	44295108	44571523	PPM1B
chr2	55761400	56021045	PNPT1
chr2	43901178	44137149	DYNC2LI1
chr2	48759428	49082880	LHCGR
chr2	39863200	40106407	THUMPD2
chr2	38194116	38437044	CYP1B1
chr2	37294963	37523741	SULT6B1
chr2	65197835	65457240	RAB1A
chr2	65354887	65598387	ACTR2
chr2	27253624	27457543	PREB
chr2	27322455	27535826	SLC5A6
chr2	43939611	44166004	ABCG5
chr2	44443420	44689001	PREPL
chr2	44402599	44648633	SLC3A1
chr2	27201435	27409271	EMILIN1
chr2	47916455	48232932	FBXO11
chr2	45068902	45273216	SIX3
chr2	27334895	27540046	ATRAID
chr2	24916005	25145245	CENPO
chr2	44013647	44323144	LRPPRC
chr2	27405260	27630307	TRIM54
chr2	25500067	25996503	DTNB
chr10	104138986	104362482	ACTR1A
chr10	96598415	96849147	CYP2C9
chr10	104121149	104336802	TMEM180
chr10	96696530	96929254	CYP2C8
chr10	94966186	95342074	MYOF
chr10	99907447	100128007	LOXL4
chr10	90539491	90834910	STAMBPL1
chr10	90865694	91067071	CH25H
chr10	102886733	103089551	LBX1
chr10	89411269	89701100	ATAD1
chr10	123930821	124197677	BTBD16
chr10	94253043	94515150	KIF11
chr10	124491665	124739146	CUZD1
chr10	123648689	124114060	TACC2
chr10	112157596	112371302	DUSP5
chr10	105106543	105312660	CALHM2
chr10	104333488	104574164	ARL3
chr10	95156389	95388849	CEP55
chr10	91361367	91634700	KIF20B
chr10	97371536	97737023	ENTPD1
chr10	94490935	94919250	EXOC6
chr10	95653746	96192580	PLCE1
chr10	95251444	95461501	RBP4
chr3	137779854	137993791	DBR1
chr3	132036370	132357876	DNAJC13
chr3	150911891	151134740	GPR87
chr10	75034859	75273834	ANXA7
chr10	74827924	75104262	FAM149B1
chr10	73756278	74076892	ASCC1
chr10	74594928	74814536	PLA2G12B
chr10	64033951	64531771	ZNF365
chr10	74553339	74792791	OIT3
chr10	72332559	72622197	ADAMTS14
chr10	79693518	79916570	RPS24
chr10	70220413	70554239	TET1
chr10	70073821	70331879	DNA2
chr10	69765912	70071774	MYPN
chr2	201350591	201641787	AOX1
chr2	216076540	216314487	ATIC
chr2	217177137	217447776	SMARCAL1
chr2	215490370	215774428	BARD1
