"","id","symbol","seqnames","strand","TSS","CAGE_representative_TSS","type"
"1741","ENSG00000154589","LY96","chr8","+",74903587,74903642,"protein_coding"
"1742","ENSG00000184371","CSF1","chr1","+",110452864,110453471,"protein_coding"
"1743","ENSG00000138193","PLCE1","chr10","+",95753746,95753699,"protein_coding"
"1744","ENSG00000115170","ACVR1","chr2","-",158732374,158732616,"protein_coding"
"1745","ENSG00000064601","CTSA","chr20","+",44518783,44519974,"protein_coding"
"1746","ENSG00000025434","NR1H3","chr11","+",47269851,47279547,"protein_coding"
"1747","ENSG00000197919","IFNA1","chr9","+",21409168,21440438,"protein_coding"
"1748","ENSG00000164867","NOS3","chr7","+",150688083,150690870,"protein_coding"
"1749","ENSG00000213281","NRAS","chr1","-",115259515,115259386,"protein_coding"
"1750","ENSG00000144136","SLC20A1","chr2","+",113403434,113403516,"protein_coding"
"1751","ENSG00000151090","THRB","chr3","-",24536773,24536294,"protein_coding"
"1752","ENSG00000101146","RAE1","chr20","+",55926066,55926311,"protein_coding"
"1753","ENSG00000134871","COL4A2","chr13","+",110958159,110959632,"protein_coding"
"1754","ENSG00000106070","GRB10","chr7","-",50861159,50861150,"protein_coding"
"1755","ENSG00000167193","CRK","chr17","-",1366456,1359526,"protein_coding"
"1756","ENSG00000134545","KLRC1","chr12","-",10607284,10605974,"protein_coding"
"1757","ENSG00000058262","SEC61A1","chr3","+",127770484,127771285,"protein_coding"
"1758","ENSG00000167711","SERPINF2","chr17","+",1646130,1646165,"protein_coding"
"1759","ENSG00000130592","LSP1","chr11","+",1874200,1874329,"protein_coding"
"1760","ENSG00000177971","IMP3","chr15","-",75941047,75932565,"protein_coding"
"1761","ENSG00000076555","ACACB","chr12","+",109554400,109569166,"protein_coding"
"1762","ENSG00000142949","PTPRF","chr1","+",43990858,43996575,"protein_coding"
"1763","ENSG00000138735","PDE5A","chr4","-",120550146,120549862,"protein_coding"
"1764","ENSG00000133121","STARD13","chr13","-",33924767,33859865,"protein_coding"
"1765","ENSG00000183307","CECR6","chr22","-",17602257,17602220,"protein_coding"
"1766","ENSG00000088832","FKBP1A","chr20","-",1373816,1373698,"protein_coding"
"1767","ENSG00000115825","PRKD3","chr2","-",37551951,37551915,"protein_coding"
"1768","ENSG00000135114","OASL","chr12","-",121477045,121476780,"protein_coding"
"1769","ENSG00000136235","GPNMB","chr7","+",23275586,23286394,"protein_coding"
"1770","ENSG00000197561","ELANE","chr19","+",851014,852303,"protein_coding"
"1771","ENSG00000188219","POTEE","chr2","+",131975640,131975640,"protein_coding"
"1772","ENSG00000183873","SCN5A","chr3","-",38691164,38691178,"protein_coding"
"1773","ENSG00000148408","CACNA1B","chr9","+",140772241,140772234,"protein_coding"
"1774","ENSG00000136931","NR5A1","chr9","-",127269709,127269678,"protein_coding"
"1775","ENSG00000164050","PLXNB1","chr3","-",48471460,48470753,"protein_coding"
"1776","ENSG00000084774","CAD","chr2","+",27440258,27440237,"protein_coding"
"1777","ENSG00000087077","TRIP6","chr7","+",100464760,100465028,"protein_coding"
"1778","ENSG00000166866","MYO1A","chr12","-",57444982,57443901,"protein_coding"
"1779","ENSG00000178445","GLDC","chr9","-",6645650,6645724,"protein_coding"
"1780","ENSG00000213420","GPC2","chr7","-",99774995,99774983,"protein_coding"
"1781","ENSG00000236398","TAS2R39","chr7","+",142880512,142880512,"protein_coding"
"1782","ENSG00000123124","WWP1","chr8","+",87354967,87354967,"protein_coding"
"1783","ENSG00000113594","LIFR","chr5","-",38608456,38556748,"protein_coding"
"1784","ENSG00000196591","HDAC2","chr6","-",114332472,114292300,"protein_coding"
"1785","ENSG00000136488","CSH1","chr17","-",61974021,61973901,"protein_coding"
"1786","ENSG00000109956","B3GAT1","chr11","-",134281812,134282136,"protein_coding"
"1787","ENSG00000136487","GH2","chr17","-",61959295,61959304,"protein_coding"
"1788","ENSG00000008056","SYN1","chrX","-",47479252,47479256,"protein_coding"
"1789","ENSG00000186642","PDE2A","chr11","-",72385635,72353467,"protein_coding"
"1790","ENSG00000120280","CXorf21","chrX","-",30595961,30595883,"protein_coding"
"1791","ENSG00000072062","PRKACA","chr19","-",14228896,14228574,"protein_coding"
"1792","ENSG00000138678","GPAT3","chr4","+",84457067,84457435,"protein_coding"
"1793","ENSG00000197323","TRIM33","chr1","-",115053781,115053824,"protein_coding"
"1794","ENSG00000184481","FOXO4","chrX","+",70316047,70315701,"protein_coding"
"1795","ENSG00000138685","FGF2","chr4","+",123747863,123747986,"protein_coding"
"1796","ENSG00000102908","NFAT5","chr16","+",69598997,69599869,"protein_coding"
"1797","ENSG00000136630","HLX","chr1","+",221052742,221052785,"protein_coding"
"1798","ENSG00000128683","GAD1","chr2","+",171669723,171673397,"protein_coding"
"1799","ENSG00000013306","SLC25A39","chr17","-",42402238,42402191,"protein_coding"
"1800","ENSG00000050730","TNIP3","chr4","-",122148621,122085476,"protein_coding"
"1801","ENSG00000185899","TAS2R60","chr7","+",143140546,143140546,"protein_coding"
"1802","ENSG00000114450","GNB4","chr3","-",179169378,179169258,"protein_coding"
"1803","ENSG00000058063","ATP11B","chr3","+",182511288,182511292,"protein_coding"
"1804","ENSG00000122218","COPA","chr1","-",160313190,160313037,"protein_coding"
"1805","ENSG00000185905","C16orf54","chr16","-",29757327,29757289,"protein_coding"
"1806","ENSG00000157388","CACNA1D","chr3","+",53528683,53528697,"protein_coding"
"1807","ENSG00000140416","TPM1","chr15","+",63334831,63334950,"protein_coding"
"1808","ENSG00000213066","FGFR1OP","chr6","+",167412670,167412885,"protein_coding"
"1809","ENSG00000197747","S100A10","chr1","-",151966866,151966335,"protein_coding"
"1810","ENSG00000138670","RASGEF1B","chr4","-",82965397,82393061,"protein_coding"
"1811","ENSG00000160145","KALRN","chr3","+",123798870,124103675,"protein_coding"
"1812","ENSG00000131747","TOP2A","chr17","-",38574202,38574133,"protein_coding"
"1813","ENSG00000106392","C1GALT1","chr7","+",7196565,7222290,"protein_coding"
"1814","ENSG00000004897","CDC27","chr17","-",45266788,45266637,"protein_coding"
"1815","ENSG00000170323","FABP4","chr8","-",82395498,82395468,"protein_coding"
"1816","ENSG00000172197","MBOAT1","chr6","-",20212630,20212684,"protein_coding"
"1817","ENSG00000122986","HVCN1","chr12","-",111142755,111126920,"protein_coding"
"1818","ENSG00000155760","FZD7","chr2","+",202899310,202899293,"protein_coding"
"1819","ENSG00000182580","EPHB3","chr3","+",184279572,184279576,"protein_coding"
"1820","ENSG00000089127","OAS1","chr12","+",113344582,113344778,"protein_coding"
"1821","ENSG00000108960","MMD","chr17","-",53499353,53499269,"protein_coding"
"1822","ENSG00000160856","FCRL3","chr1","-",157670647,157670559,"protein_coding"
"1823","ENSG00000198793","MTOR","chr1","-",11322564,11322608,"protein_coding"
"1824","ENSG00000081248","CACNA1S","chr1","-",201081694,201081554,"protein_coding"
"1825","ENSG00000027847","B4GALT7","chr5","+",177027101,177027155,"protein_coding"
"1826","ENSG00000101057","MYBL2","chr20","+",42295659,42295754,"protein_coding"
"1827","ENSG00000143641","GALNT2","chr1","+",230193737,230202985,"protein_coding"
"1828","ENSG00000138083","SIX3","chr2","+",45169037,45168884,"protein_coding"
"1829","ENSG00000135074","ADAM19","chr5","-",157002783,157002783,"protein_coding"
"1830","ENSG00000198707","CEP290","chr12","-",88535993,88535865,"protein_coding"
"1831","ENSG00000165322","ARHGAP12","chr10","-",32217804,32217742,"protein_coding"
"1832","ENSG00000108771","DHX58","chr17","-",40264751,40264732,"protein_coding"
"1833","ENSG00000082701","GSK3B","chr3","-",119813264,119813294,"protein_coding"
"1834","ENSG00000096384","HSP90AB1","chr6","+",44213903,44214838,"protein_coding"
"1835","ENSG00000198090","KRTAP4-6","chr17","-",39296739,39296796,"protein_coding"
"1836","ENSG00000157764","BRAF","chr7","-",140624564,140624721,"protein_coding"
"1837","ENSG00000085514","PILRA","chr7","+",99965153,99971110,"protein_coding"
"1838","ENSG00000161714","PLCD3","chr17","-",43210721,43209879,"protein_coding"
"1839","ENSG00000169860","P2RY1","chr3","+",152552482,152552920,"protein_coding"
"1840","ENSG00000171126","KCNG3","chr2","-",42721237,42721117,"protein_coding"
"1841","ENSG00000139112","GABARAPL1","chr12","+",10365057,10365476,"protein_coding"
"1842","ENSG00000170498","KISS1","chr1","-",204165614,204165617,"protein_coding"
"1843","ENSG00000157106","SMG1","chr16","-",18937776,18937776,"protein_coding"
"1844","ENSG00000153310","FAM49B","chr8","-",131029375,130952057,"protein_coding"
"1845","ENSG00000111224","PARP11","chr12","-",3982614,3982564,"protein_coding"
"1846","ENSG00000187796","CARD9","chr9","-",139268133,139268100,"protein_coding"
"1847","ENSG00000125730","C3","chr19","-",6730573,6720661,"protein_coding"
"1848","ENSG00000120337","TNFSF18","chr1","-",173020103,173020078,"protein_coding"
"1849","ENSG00000228083","IFNA14","chr9","-",21239990,21240003,"protein_coding"
"1850","ENSG00000114491","UMPS","chr3","+",124449213,124449300,"protein_coding"
"1851","ENSG00000143387","CTSK","chr1","-",150780799,150780736,"protein_coding"
"1852","ENSG00000179094","PER1","chr17","-",8059824,8059647,"protein_coding"
"1853","ENSG00000162747","FCGR3B","chr1","-",161601753,161600966,"protein_coding"
"1854","ENSG00000172780","RAB43","chr3","-",128841644,128840647,"protein_coding"
"1855","ENSG00000068028","RASSF1","chr3","-",50378411,50374826,"protein_coding"
"1856","ENSG00000025796","SEC63","chr6","-",108279393,108279412,"protein_coding"
"1857","ENSG00000124313","IQSEC2","chrX","-",53350522,53310764,"protein_coding"
"1858","ENSG00000081721","DUSP12","chr1","+",161719548,161719594,"protein_coding"
"1859","ENSG00000186111","PIP5K1C","chr19","-",3700477,3700466,"protein_coding"
"1860","ENSG00000161610","HCRT","chr17","-",40337470,40337470,"protein_coding"
"1861","ENSG00000136872","ALDOB","chr9","-",104198105,104198056,"protein_coding"
"1862","ENSG00000102554","KLF5","chr13","+",73629114,73633143,"protein_coding"
"1863","ENSG00000184260","HIST2H2AC","chr1","+",149858525,149858468,"protein_coding"
"1864","ENSG00000116031","CD207","chr2","-",71062952,71062946,"protein_coding"
"1865","ENSG00000131473","ACLY","chr17","-",40086795,40075204,"protein_coding"
"1866","ENSG00000183696","UPP1","chr7","+",48128225,48128862,"protein_coding"
"1867","ENSG00000134594","RAB33A","chrX","+",129305623,129305944,"protein_coding"
"1868","ENSG00000179388","EGR3","chr8","-",22550815,22550993,"protein_coding"
"1869","ENSG00000150760","DOCK1","chr10","+",128593978,128594021,"protein_coding"
"1870","ENSG00000162496","DHRS3","chr1","-",12677737,12678215,"protein_coding"
"1871","ENSG00000119919","NKX2-3","chr10","+",101292690,101292699,"protein_coding"
"1872","ENSG00000173559","NABP1","chr2","+",192542794,192542862,"protein_coding"
"1873","ENSG00000035862","TIMP2","chr17","-",76921469,76921469,"protein_coding"
"1874","ENSG00000100889","PCK2","chr14","+",24563262,24563520,"protein_coding"
"1875","ENSG00000165702","GFI1B","chr9","+",135820920,135854111,"protein_coding"
"1876","ENSG00000206418","RAB12","chr18","+",8609443,8609470,"protein_coding"
"1877","ENSG00000175197","DDIT3","chr12","-",57914300,57914294,"protein_coding"
"1878","ENSG00000186075","ZPBP2","chr17","+",38024417,38024463,"protein_coding"
"1879","ENSG00000106829","TLE4","chr9","+",82186688,82186880,"protein_coding"
"1880","ENSG00000101236","RNF24","chr20","-",3996229,3996183,"protein_coding"
"1881","ENSG00000170312","CDK1","chr10","+",62538089,62538236,"protein_coding"
"1882","ENSG00000198829","SUCNR1","chr3","+",151591431,151591431,"protein_coding"
"1883","ENSG00000099942","CRKL","chr22","+",21271714,21271757,"protein_coding"
"1884","ENSG00000115963","RND3","chr2","-",151395525,151344179,"protein_coding"
"1885","ENSG00000177169","ULK1","chr12","+",132379196,132379184,"protein_coding"
"1886","ENSG00000119899","SLC17A5","chr6","-",74363878,74363715,"protein_coding"
"1887","ENSG00000096395","MLN","chr6","-",33771788,33771780,"protein_coding"
"1888","ENSG00000205302","SNX2","chr5","+",122110691,122110777,"protein_coding"
"1889","ENSG00000133101","CCNA1","chr13","+",37005657,37006632,"protein_coding"
"1890","ENSG00000152495","CAMK4","chr5","+",110559351,110560084,"protein_coding"
"1891","ENSG00000153094","BCL2L11","chr2","+",111876955,111878492,"protein_coding"
"1892","ENSG00000026025","VIM","chr10","+",17270258,17271277,"protein_coding"
"1893","ENSG00000166974","MAPRE2","chr18","+",32556892,32621385,"protein_coding"
"1894","ENSG00000148429","USP6NL","chr10","-",11653753,11653604,"protein_coding"
"1895","ENSG00000152527","PLEKHH2","chr2","+",43864412,43864399,"protein_coding"
"1896","ENSG00000114978","MOB1A","chr2","-",74406025,74406006,"protein_coding"
"1897","ENSG00000165671","NSD1","chr5","+",176560026,176560790,"protein_coding"
"1898","ENSG00000142798","HSPG2","chr1","-",22263790,22263800,"protein_coding"
"1899","ENSG00000173391","OLR1","chr12","-",10324737,10324731,"protein_coding"
"1900","ENSG00000119699","TGFB3","chr14","-",76449334,76448859,"protein_coding"
"1901","ENSG00000181555","SETD2","chr3","-",47205457,47205603,"protein_coding"
"1902","ENSG00000111262","KCNA1","chr12","+",5019071,5019071,"protein_coding"
"1903","ENSG00000110080","ST3GAL4","chr11","+",126225535,126225581,"protein_coding"
"1904","ENSG00000064393","HIPK2","chr7","-",139477577,139477797,"protein_coding"
"1905","ENSG00000105122","RASAL3","chr19","-",15575382,15575353,"protein_coding"
"1906","ENSG00000096717","SIRT1","chr10","+",69644427,69644414,"protein_coding"
"1907","ENSG00000213719","CLIC1","chr6","-",31707540,31704290,"protein_coding"
"1908","ENSG00000144655","CSRNP1","chr3","-",39196053,39195082,"protein_coding"
"1909","ENSG00000023191","RNH1","chr11","-",507300,507232,"protein_coding"
"1910","ENSG00000079739","PGM1","chr1","+",64058947,64059082,"protein_coding"
"1911","ENSG00000116678","LEPR","chr1","+",65886335,65991334,"protein_coding"
"1912","ENSG00000007314","SCN4A","chr17","-",62050278,62038836,"protein_coding"
"1913","ENSG00000118308","LRMP","chr12","+",25173936,25205521,"protein_coding"
"1914","ENSG00000186907","RTN4RL2","chr11","+",57228022,57228001,"protein_coding"
"1915","ENSG00000137441","FGFBP2","chr4","-",15970932,15964798,"protein_coding"
"1916","ENSG00000104432","IL7","chr8","-",79717758,79717698,"protein_coding"
"1917","ENSG00000127616","SMARCA4","chr19","+",11071677,11071706,"protein_coding"
"1918","ENSG00000115594","IL1R1","chr2","+",102681004,102759206,"protein_coding"
"1919","ENSG00000146285","SCML4","chr6","-",108145521,108145517,"protein_coding"
"1920","ENSG00000242550","SERPINB10","chr18","+",61564408,61575207,"protein_coding"
"1921","ENSG00000171396","KRTAP4-4","chr17","-",39316983,39317000,"protein_coding"
"1922","ENSG00000185291","IL3RA","chrX","+",1455509,1455682,"protein_coding"
"1923","ENSG00000182871","COL18A1","chr21","+",46825052,46825080,"protein_coding"
"1924","ENSG00000112799","LY86","chr6","+",6588341,6588953,"protein_coding"
"1925","ENSG00000180573","HIST1H2AC","chr6","+",26124373,26124400,"protein_coding"
"1926","ENSG00000156515","HK1","chr10","+",71029740,71078606,"protein_coding"
"1927","ENSG00000005483","KMT2E","chr7","+",104654626,104654652,"protein_coding"
"1928","ENSG00000134532","SOX5","chr12","-",24103966,24102604,"protein_coding"
"1929","ENSG00000181827","RFX7","chr15","-",56535464,56535978,"protein_coding"
"1930","ENSG00000100335","MIEF1","chr22","+",39895437,39898367,"protein_coding"
"1931","ENSG00000107957","SH3PXD2A","chr10","-",105615301,105615500,"protein_coding"
"1932","ENSG00000175354","PTPN2","chr18","-",12929642,12884187,"protein_coding"
"1933","ENSG00000088986","DYNLL1","chr12","+",120907653,120933916,"protein_coding"
"1934","ENSG00000156052","GNAQ","chr9","-",80646374,80646866,"protein_coding"
"1935","ENSG00000164327","RICTOR","chr5","-",39074510,39074501,"protein_coding"
"1936","ENSG00000002587","HS3ST1","chr4","-",11431389,11430518,"protein_coding"
"1937","ENSG00000008130","NADK","chr1","-",1711896,1709888,"protein_coding"
"1938","ENSG00000143797","MBOAT2","chr2","-",9143942,9143813,"protein_coding"
"1939","ENSG00000110719","TCIRG1","chr11","+",67806483,67806512,"protein_coding"
"1940","ENSG00000197408","CYP2B6","chr19","+",41497204,41497189,"protein_coding"
"1941","ENSG00000122694","GLIPR2","chr9","+",36136533,36136732,"protein_coding"
"1942","ENSG00000188672","RHCE","chr1","-",25756683,25756694,"protein_coding"
"1943","ENSG00000169508","GPR183","chr13","-",99959659,99959652,"protein_coding"
"1944","ENSG00000126456","IRF3","chr19","-",50169132,50169114,"protein_coding"
"1945","ENSG00000164742","ADCY1","chr7","+",45613739,45613967,"protein_coding"
"1946","ENSG00000106144","CASP2","chr7","+",142985308,142985501,"protein_coding"
"1947","ENSG00000132155","RAF1","chr3","-",12705725,12705616,"protein_coding"
"1948","ENSG00000135925","WNT10A","chr2","+",219745085,219745265,"protein_coding"
"1949","ENSG00000173200","PARP15","chr3","+",122296449,122296497,"protein_coding"
"1950","ENSG00000091317","CMTM6","chr3","-",32544900,32544302,"protein_coding"
"1951","ENSG00000139292","LGR5","chr12","+",71833550,71833578,"protein_coding"
"1952","ENSG00000036828","CASR","chr3","+",121902530,121902534,"protein_coding"
"1953","ENSG00000100934","SEC23A","chr14","-",39578850,39572439,"protein_coding"
"1954","ENSG00000017260","ATP2C1","chr3","+",130569439,130613049,"protein_coding"
"1955","ENSG00000108924","HLF","chr17","+",53342373,53342321,"protein_coding"
"1956","ENSG00000112242","E2F3","chr6","+",20402137,20402110,"protein_coding"
"1957","ENSG00000179361","ARID3B","chr15","+",74833518,74833598,"protein_coding"
"1958","ENSG00000107796","ACTA2","chr10","-",90751147,90712530,"protein_coding"
"1959","ENSG00000103222","ABCC1","chr16","+",16043434,16043476,"protein_coding"
"1960","ENSG00000166484","MAPK7","chr17","+",19281034,19281811,"protein_coding"
"1961","ENSG00000174705","SH3PXD2B","chr5","-",171881527,171881500,"protein_coding"
"1962","ENSG00000076201","PTPN23","chr3","+",47422501,47422517,"protein_coding"
"1963","ENSG00000109743","BST1","chr4","+",15704573,15704688,"protein_coding"
"1964","ENSG00000173432","SAA1","chr11","+",18287721,18287721,"protein_coding"
"1965","ENSG00000153201","RANBP2","chr2","+",109335937,109335938,"protein_coding"
"1966","ENSG00000113905","HRG","chr3","+",186378005,186383803,"protein_coding"
"1967","ENSG00000156508","EEF1A1","chr6","-",74233520,74230748,"protein_coding"
"1968","ENSG00000123405","NFE2","chr12","-",54694905,54694799,"protein_coding"
"1969","ENSG00000108669","CYTH1","chr17","-",76778379,76778350,"protein_coding"
"1970","ENSG00000110042","DTX4","chr11","+",58938903,58939635,"protein_coding"
"1971","ENSG00000198900","TOP1","chr20","+",39657458,39657463,"protein_coding"
"1972","ENSG00000088386","SLC15A1","chr13","-",99404908,99404926,"protein_coding"
"1973","ENSG00000168374","ARF4","chr3","-",57583947,57583071,"protein_coding"
"1974","ENSG00000132386","SERPINF1","chr17","+",1665253,1665354,"protein_coding"
"1975","ENSG00000187474","FPR3","chr19","+",52298416,52298411,"protein_coding"
"1976","ENSG00000111335","OAS2","chr12","+",113416200,113416385,"protein_coding"
"1977","ENSG00000162374","ELAVL4","chr1","+",50513686,50574618,"protein_coding"
"1978","ENSG00000027075","PRKCH","chr14","+",61654277,61788465,"protein_coding"
"1979","ENSG00000178789","CD300LB","chr17","-",72527613,72527613,"protein_coding"
"1980","ENSG00000170759","KIF5B","chr10","-",32345359,32345353,"protein_coding"
"1981","ENSG00000138115","CYP2C8","chr10","-",96829254,96829254,"protein_coding"
"1982","ENSG00000197079","KRT35","chr17","-",39637392,39637403,"protein_coding"
"1983","ENSG00000023909","GCLM","chr1","-",94375012,94374986,"protein_coding"
"1984","ENSG00000164220","F2RL2","chr5","-",75919259,75919204,"protein_coding"
"1985","ENSG00000197891","SLC22A12","chr11","+",64358113,64358692,"protein_coding"
"1986","ENSG00000168961","LGALS9","chr17","+",25956824,25958214,"protein_coding"
"1987","ENSG00000110367","DDX6","chr11","-",118661858,118661859,"protein_coding"
"1988","ENSG00000099889","ARVCF","chr22","-",20004331,19974710,"protein_coding"
"1989","ENSG00000172354","GNB2","chr7","+",100271154,100271421,"protein_coding"
"1990","ENSG00000101425","BPI","chr20","+",36888551,36932592,"protein_coding"
"1991","ENSG00000183878","UTY","chrY","-",15592553,15591867,"protein_coding"
"1992","ENSG00000049239","H6PD","chr1","+",9294834,9294833,"protein_coding"
"1993","ENSG00000139679","LPAR6","chr13","-",49018840,49001044,"protein_coding"
"1994","ENSG00000160588","MPZL3","chr11","-",118123065,118123035,"protein_coding"
"1995","ENSG00000173542","MOB1B","chr4","+",71768043,71768086,"protein_coding"
"1996","ENSG00000143819","EPHX1","chr1","+",225997794,225997826,"protein_coding"
"1997","ENSG00000135723","FHOD1","chr16","-",67281561,67281384,"protein_coding"
"1998","ENSG00000079950","STX7","chr6","-",132834337,132834246,"protein_coding"
"1999","ENSG00000198648","STK39","chr2","-",169104651,169104140,"protein_coding"
"2000","ENSG00000128655","PDE11A","chr2","-",178973066,178937500,"protein_coding"
"2001","ENSG00000180596","HIST1H2BC","chr6","-",26124154,26124154,"protein_coding"
"2002","ENSG00000072201","LNX1","chr4","-",54567572,54424378,"protein_coding"
"2003","ENSG00000111199","TRPV4","chr12","-",110271206,110271199,"protein_coding"
"2004","ENSG00000156110","ADK","chr10","+",75910943,75936521,"protein_coding"
"2005","ENSG00000171310","CHST11","chr12","+",104849073,104850778,"protein_coding"
"2006","ENSG00000183640","KRTAP8-1","chr21","-",32185570,32185592,"protein_coding"
"2007","ENSG00000133961","NUMB","chr14","-",73930348,73925252,"protein_coding"
"2008","ENSG00000172243","CLEC7A","chr12","-",10282857,10282765,"protein_coding"
"2009","ENSG00000023892","DEF6","chr6","+",35265629,35265595,"protein_coding"
"2010","ENSG00000185630","PBX1","chr1","+",164524821,164528421,"protein_coding"
"2011","ENSG00000128016","ZFP36","chr19","+",39897453,39897487,"protein_coding"
"2012","ENSG00000119772","DNMT3A","chr2","-",25565459,25564794,"protein_coding"
"2013","ENSG00000174498","IGDCC3","chr15","-",65670378,65670337,"protein_coding"
"2014","ENSG00000167601","AXL","chr19","+",41725108,41725130,"protein_coding"
"2015","ENSG00000244731","C4A","chr6","+",31949801,31949801,"protein_coding"
"2016","ENSG00000139083","ETV6","chr12","+",11802788,11802608,"protein_coding"
"2017","ENSG00000169245","CXCL10","chr4","-",76944650,76944650,"protein_coding"
"2018","ENSG00000139890","REM2","chr14","+",23352374,23352431,"protein_coding"
"2019","ENSG00000165140","FBP1","chr9","-",97402531,97401793,"protein_coding"
"2020","ENSG00000186967","KRTAP19-4","chr21","-",31869451,31869483,"protein_coding"
"2021","ENSG00000186925","KRTAP19-6","chr21","-",31914183,31914183,"protein_coding"
"2022","ENSG00000125787","GNRH2","chr20","+",3024268,3024270,"protein_coding"
"2023","ENSG00000182175","RGMA","chr15","-",93632433,93632429,"protein_coding"
"2024","ENSG00000117228","GBP1","chr1","-",89531043,89530891,"protein_coding"
"2025","ENSG00000172115","CYCS","chr7","-",25164980,25164879,"protein_coding"
"2026","ENSG00000180176","TH","chr11","-",2193107,2193045,"protein_coding"
"2027","ENSG00000135862","LAMC1","chr1","+",182992595,182992569,"protein_coding"
"2028","ENSG00000135838","NPL","chr1","+",182758428,182758908,"protein_coding"
"2029","ENSG00000042753","AP2S1","chr19","-",47354249,47354101,"protein_coding"
"2030","ENSG00000148702","HABP2","chr10","+",115310596,115312813,"protein_coding"
"2031","ENSG00000101347","SAMHD1","chr20","-",35580246,35580084,"protein_coding"
"2032","ENSG00000115507","OTX1","chr2","+",63277192,63277965,"protein_coding"
"2033","ENSG00000162694","EXTL2","chr1","-",101361554,101360387,"protein_coding"
"2034","ENSG00000240065","PSMB9","chr6","+",32811913,32821969,"protein_coding"
"2035","ENSG00000185896","LAMP1","chr13","+",113951556,113951554,"protein_coding"
"2036","ENSG00000163399","ATP1A1","chr1","+",116915290,116915866,"protein_coding"
"2037","ENSG00000134982","APC","chr5","+",112043195,112073585,"protein_coding"
"2038","ENSG00000114446","IFT57","chr3","-",107941417,107941256,"protein_coding"
"2039","ENSG00000101187","SLCO4A1","chr20","+",61273797,61273855,"protein_coding"
"2040","ENSG00000116030","SUMO1","chr2","-",203103331,203103308,"protein_coding"
"2041","ENSG00000115844","DLX2","chr2","-",172967628,172967628,"protein_coding"
"2042","ENSG00000100226","GTPBP1","chr22","+",39101728,39101949,"protein_coding"
"2043","ENSG00000224389","C4B","chr6","+",31982539,31982539,"protein_coding"
"2044","ENSG00000184060","ADAP2","chr17","+",29233362,29248963,"protein_coding"
"2045","ENSG00000198355","PIM3","chr22","+",50354161,50354420,"protein_coding"
"2046","ENSG00000184922","FMNL1","chr17","+",43298811,43299254,"protein_coding"
"2047","ENSG00000154380","ENAH","chr1","-",225840844,225840802,"protein_coding"
"2048","ENSG00000034677","RNF19A","chr8","-",101422243,101322171,"protein_coding"
"2049","ENSG00000151208","DLG5","chr10","-",79686284,79686512,"protein_coding"
"2050","ENSG00000221823","PPP3R1","chr2","-",68483369,68479631,"protein_coding"
"2051","ENSG00000114127","XRN1","chr3","-",142166904,142166879,"protein_coding"
"2052","ENSG00000138073","PREB","chr2","-",27357543,27357491,"protein_coding"
"2053","ENSG00000054267","ARID4B","chr1","-",235491534,235491483,"protein_coding"
"2054","ENSG00000184144","CNTN2","chr1","+",205012325,205012340,"protein_coding"
"2055","ENSG00000187097","ENTPD5","chr14","-",74486102,74485991,"protein_coding"
"2056","ENSG00000135341","MAP3K7","chr6","-",91296764,91296786,"protein_coding"
"2057","ENSG00000215021","PHB2","chr12","-",7079988,7079827,"protein_coding"
"2058","ENSG00000213934","HBG1","chr11","-",5271122,5271122,"protein_coding"
"2059","ENSG00000111752","PHC1","chr12","+",9066492,9066848,"protein_coding"
"2060","ENSG00000013016","EHD3","chr2","+",31457203,31457018,"protein_coding"
"2061","ENSG00000143801","PSEN2","chr1","+",227057885,227058317,"protein_coding"
"2062","ENSG00000164162","ANAPC10","chr4","-",146019693,146019348,"protein_coding"
"2063","ENSG00000186166","CCDC84","chr11","+",118868852,118868848,"protein_coding"
"2064","ENSG00000162949","CAPN13","chr2","-",31043408,31030312,"protein_coding"
"2065","ENSG00000173692","PSMD1","chr2","+",231921578,231921589,"protein_coding"
"2066","ENSG00000196666","FAM180B","chr11","+",47608245,47608245,"protein_coding"
"2067","ENSG00000160185","UBASH3A","chr21","+",43823556,43824033,"protein_coding"
"2068","ENSG00000066926","FECH","chr18","-",55254004,55253911,"protein_coding"
"2069","ENSG00000038382","TRIO","chr5","+",14143811,14143451,"protein_coding"
"2070","ENSG00000141448","GATA6","chr18","+",19749404,19749550,"protein_coding"
"2071","ENSG00000188612","SUMO2","chr17","-",73179078,73179054,"protein_coding"
"2072","ENSG00000130475","FCHO1","chr19","+",17858527,17858565,"protein_coding"
"2073","ENSG00000103313","MEFV","chr16","-",3306627,3306633,"protein_coding"
"2074","ENSG00000174903","RAB1B","chr11","+",66036004,66036110,"protein_coding"
"2075","ENSG00000165916","PSMC3","chr11","-",47448024,47447801,"protein_coding"
"2076","ENSG00000148346","LCN2","chr9","+",130911350,130911732,"protein_coding"
"2077","ENSG00000175220","ARHGAP1","chr11","-",46722165,46722159,"protein_coding"
"2078","ENSG00000175505","CLCF1","chr11","-",67141648,67141648,"protein_coding"
"2079","ENSG00000092009","CMA1","chr14","-",24977471,24977471,"protein_coding"
"2080","ENSG00000078295","ADCY2","chr5","+",7396321,7396289,"protein_coding"
"2081","ENSG00000148154","UGCG","chr9","+",114659046,114659094,"protein_coding"
"2082","ENSG00000072958","AP1M1","chr19","+",16308389,16308722,"protein_coding"
