chr	start	end	gene
chr10	70168821	70236879	DNA2
chr10	69860912	69976774	MYPN
chr2	201445591	201546787	AOX1
chr2	216171540	216219487	ATIC
chr2	217272137	217352776	SMARCAL1
chr2	215585370	215679428	BARD1
chr2	191889302	192021322	STAT4
chr2	190915423	190932455	MSTN
chr2	203771937	203856786	CARF
chr2	190521111	190540557	ASNSD1
chr2	170661591	170686441	METTL5
chr2	170643443	170673574	SSB
chr2	191506472	191562492	NAB1
chr2	202650184	202765273	CDK15
chr2	170435850	170502916	PPIG
chr2	170381259	170435385	FASTKD1
chr2	207597487	207635271	MDH1B
chr2	197054094	197463416	HECW2
chr2	209095951	209135798	IDH1
chr2	174932175	175118426	OLA1
chr2	175207750	175265443	CIR1
chr2	182751560	182800465	SSFA2
chr2	175607320	175634200	CHRNA1
chr2	203494901	203639480	FAM117B
chr2	203734505	203884521	WDR12
chr2	204187942	204317446	ABI2
chr2	187449792	187550628	ITGAV
chr2	190420305	190453484	SLC40A1
chr3	112275556	112309424	SLC35A5
chr3	122508642	122604986	DIRC2
chr3	101038049	101237085	SENP7
chr3	108621639	108677742	GUCA1C
chr3	107091188	107102481	CCDC54
chr3	119368360	119401301	COX17
chr3	122241771	122288424	PARP9
chr15	56708742	56762335	MNS1
chr15	50711577	50798280	USP8
chr15	49275673	49343760	SECISBP2L
chr15	52116825	52244492	TMOD3
chr15	50994506	51063005	SPPL2A
chr15	69447923	69569556	GLCE
chr15	45454412	45498373	SHF
chr15	63563217	63606325	APH1B
chr15	65866091	65908627	VWA9
chr15	65483337	65508826	CILP
chr15	65521798	65597956	PARP16
chr15	75310896	75414803	PPCDC
chr15	73607200	73666605	HCN4
chr15	74696630	74731808	SEMA7A
chr15	74733318	74758523	UBL7
chr4	86391267	86928823	ARHGAP24
chr4	89642106	90037549	FAM13A
chr4	89437199	89634693	HERC3
chr4	89294891	89369263	HERC6
chr4	89373268	89432314	HERC5
chr4	134065470	134134356	PCDH10
chr4	115743919	116040032	NDST4
chr4	113455492	113563151	ZGRF1
chr4	113147893	113196203	AP1AR
chr4	83950600	84001971	COPS4
chr4	83268651	83300656	HNRNPD
chr4	82004837	82141218	PRKG2
chr4	82342547	82970397	RASGEF1B
chr4	83734814	83827319	SEC31A
chr4	81182753	81262834	FGF5
chr4	84452067	84532028	GPAT3
chr4	123528783	123547224	IL21
chr4	123742863	123824391	FGF2
chr4	122740595	122796652	BBS7
chr4	123068488	123288913	KIAA1109
chr4	95674119	96084599	BMPR1B
chr4	99177535	99370012	RAP1GDS1
chr4	128977423	129149086	LARP1B
chr4	90795683	90880780	MMRN1
chr4	120410550	120555146	PDE5A
chr4	121601074	121849025	PRDM5
chr4	122795182	122877909	TRPC3
chr4	76826809	76867204	NAAA
chr4	77030812	77074668	NUP54
chr4	76917428	76933641	CXCL9
chr4	79692496	79842526	BMP2K
chr4	76562966	76654709	G3BP2
chr4	77865856	77966537	11-Sep
chr4	78973724	79470423	FRAS1
chr4	77074890	77140046	SCARB2
chr4	78073304	78359542	CCNG2
chr4	78629541	78745769	CNOT6L
chr4	76644777	76740382	USO1
chr4	76498215	76560900	CDKL2
chr4	77351253	77709406	SHROOM3
chr4	79467673	79536597	ANXA3
chr4	106285234	106400238	PPA2
chr4	104021963	104124566	CENPE
chr4	106624935	106773885	GSTCD
chr4	106598784	106822143	INTS12
chr4	111281889	111491441	ENPEP
chr4	110604785	110629739	CASP6
chr4	108963701	109095112	LEF1
chr4	108905870	108961331	HADH
chr4	110829040	110938422	EGF
chr4	108506433	108646608	PAPSS1
chr4	110349928	110467052	SEC24B
chr4	100427161	100468460	C4orf17
chr4	101939566	102274435	PPP3CA
chr4	103167198	103357415	SLC39A8
chr4	100479918	100550156	MTTP
chr5	127588601	127999878	FBN2
chr16	1751184	1825318	MAPK8IP3
chr9	116202011	116365018	RGS3
chr22	24931406	24956903	GUCD1
chr22	50448552	50500364	TTLL8
chr22	31551168	31608005	RNF185
chr22	44634547	44713731	KIAA1644
chr22	44563836	44620413	PARVG
chr12	564530	677675	B4GALNT3
chr12	15120956	15139799	PDE6H
chr12	15061969	15097016	ERP27
chr12	11797788	12053336	ETV6
chr12	10360057	10380727	GABARAPL1
chr12	39682030	39842192	KIF21A
chr12	39035624	39306232	CPNE8
chr12	32875424	32913836	YARS2
chr12	32547463	32803984	FGD4
chr12	34170216	34187629	ALG10
chr12	18395548	18806348	PIK3C2G
chr12	31428518	31484992	FAM60A
chr12	18831103	18895991	PLCZ1
chr12	19551979	19878735	AEBP2
chr12	20843289	20911320	SLCO1C1
chr12	31795094	31831048	METTL20
chr12	22773009	22848599	ETNK1
chr12	42700880	42724920	ZCRB1
chr12	44224770	44788545	TMEM117
chr12	42847140	42989157	PRICKLE1
chr12	7237183	7266869	C1RL
chr12	4753261	4803454	NDUFA9
chr12	7277294	7316541	CLSTN3
chr12	9097640	9168356	KLRG1
chr12	6566403	6585153	VAMP1
chr12	6555856	6580683	TAPBPL
chr12	6549033	6565884	CD27
chr12	7271280	7286538	RBP5
chr12	7336281	7376170	PEX5
chr12	6797958	6814966	PIANP
chr12	47153546	47231191	SLC38A4
chr12	47464490	47478734	AMIGO2
chr12	46307914	46390903	SCAF11
chr12	48361748	48403269	COL2A1
chr12	81647045	82158332	PPFIA2
chr12	48861448	48871843	ANP32D
chr12	66511842	66529548	LLPH
chr12	59260931	59319303	LRIG3
chr12	58143881	58159190	9-Mar
chr12	57841106	57858063	INHBE
chr12	75869460	75902633	GLIPR1
chr12	72327626	72585398	TPH2
chr12	76414227	76432712	PHLDA1
chr12	72074867	72102836	TMEM19
chr12	71828550	71985090	LGR5
chr12	80794774	81077802	PTPRQ
chr12	89736009	89752048	DUSP6
chr12	89808495	89924801	POC1B
chr12	88531073	88598664	TMTC3
chr12	91491406	91510608	LUM
chr12	91439268	91456760	KERA
chr12	96247706	96302606	SNRPF
chr12	96332071	96367370	AMDHD1
chr12	97296001	97352129	NEDD1
chr12	102117426	102138250	SYCP3
chr12	103346464	103359294	ASCL1
chr12	100962461	101027064	GAS2L3
chr12	125666382	126151917	TMEM132B
chr12	129272739	129313528	SLC15A4
chr12	104354582	104387652	TDG
chr12	113618331	113635173	RITA1
chr12	113855042	113881081	SDSL
chr12	109986542	110016679	MMAB
chr12	110283748	110323293	GLTP
chr12	110362607	110439194	GIT2
chr12	110333069	110426646	TCHP
chr12	110147033	110213312	FAM222A
chr12	109710784	109752025	FOXN4
chr13	25870662	25928938	NUP58
chr13	25797307	25867147	MTMR6
chr13	29269201	29298107	SLC46A3
chr13	30078547	30174825	SLC7A1
chr13	28489157	28505368	PDX1
chr13	28115050	28199541	LNX2
chr12	56385964	56405425	SUOX
chr12	49292893	49330623	CCDC65
chr12	56618833	56636630	SLC39A5
chr12	53889705	53905215	TARBP2
chr12	57340219	57358158	RDH16
chr12	49478204	49493602	DHH
chr12	52295692	52322145	ACVRL1
chr12	54751229	54763271	GPR84
chr12	56610799	56628638	NABP2
chr13	32969861	33007315	N4BP2L1
chr12	51717227	51745463	CELA1
chr12	56551767	56588351	SMARCC2
chr13	32884611	32978805	BRCA2
chr12	49042184	49081021	KANSL2
chr12	50518575	50566288	CERS5
chr12	53869274	53898847	MAP3K12
chr12	53580102	53606091	ITGB7
chr12	51740031	51791651	GALNT6
chr12	53546447	53580135	CSAD
chr12	49485919	49509683	LMBR1L
chr12	53688470	53705961	C12orf10
chr12	56507034	56543455	ESYT1
chr12	50096508	50163717	TMBIM6
chr12	56626591	56657175	ANKRD52
chr12	52932693	52951931	KRT71
chr12	53569484	53589596	ZNF740
chr13	44712679	44740393	SMIM2
chr13	52153644	52341171	WDFY2
chr13	53186605	53222919	HNRNPA1L2
chr13	48958707	49023840	LPAR6
chr13	47340391	47376367	ESD
chr13	48872887	49061122	RB1
chr12	123768656	123854390	SBNO1
chr12	122084024	122115537	MORN3
chr12	122237086	122275562	SETD1B
chr12	122709111	122756068	VPS33A
chr12	123344882	123385991	VPS37B
chr12	122210664	122246309	RHOF
chr12	123232321	123260611	DENR
chr13	60234717	60743121	DIAPH3
chr13	78267023	78343377	SLAIN1
chr13	79880962	79985612	RBM26
chr12	119414300	119605856	SRRM4
chr13	103333094	103351854	METTL21C
chr13	97868688	98051374	MBNL2
chr13	98823039	98834519	RNF113B
chr13	100610218	100629163	ZIC5
chr13	108865727	108891603	ABHD13
chr13	111170417	111219080	RAB20
chr13	113973505	114023446	GRTP1
chr13	113857552	113924399	CUL4A
chr14	38060052	38515647	TTC6
chr14	38672204	38687272	SSTR1
chr14	23511271	23531747	CDH24
chr14	23347374	23361895	REM2
chr14	24890738	24905160	CBLN3
chr14	24669903	24682568	TSSK4
chr14	26907299	27071960	NOVA1
chr14	24595484	24607058	FITM1
chr14	47303826	48149157	MDGA2
chr14	51701880	51727759	TMX1
chr14	51950818	52202445	FRMD6
chr14	56579532	56773244	PELI2
chr14	60057694	60342684	RTN1
chr14	58461453	58769857	C14orf37
chr14	62448803	62573431	SYT16
chr14	61442832	61555451	SLC38A6
chr14	57852262	57887635	NAA30
chr14	70913874	70931622	ADAM21
chr14	68163603	68206169	RDH12
chr14	69512598	69624867	DCAF5
chr14	65407532	65444494	RAB15
chr14	64058757	64113579	WDR89
chr14	64545950	64809830	ESR2
chr14	63168287	63573755	KCNH5
chr14	81722000	81907809	STON2
chr14	90256013	90426121	EFCAB11
chr14	88466468	88483419	GPR65
chr14	74313547	74358530	PTGR2
chr14	75889419	75945814	JDP2
chr14	96853448	96960764	AK7
chr14	94380240	94400954	FAM181A
chr14	92783925	92967596	SLC24A4
chr14	92330756	92419331	FBLN5
chr14	94744650	94764608	SERPINA10
chr14	105447112	105481819	C14orf79
chr14	100795125	100848142	WARS
chr14	100784674	100801715	SLC25A47
chr14	102600840	102696184	WDR20
chr15	22999684	23039427	NIPA2
chr15	34520460	34635261	SLC12A6
chr15	45404569	45427136	DUOXA1
chr15	44091690	44122000	MFAP1
chr15	57205821	57596479	TCF12
chr15	45310302	45374383	SORD
chr15	44064285	44099787	SERF2
chr15	43645370	43668223	ZSCAN29
chr15	45401519	45415619	DUOXA2
chr15	45379848	45411542	DUOX2
chr15	52010208	52048782	LYSMD2
chr15	50469393	50533592	SLC27A2
chr15	49710293	49785972	FGF7
chr15	50529144	50563223	HDC
chr15	59882074	59937438	GCNT3
chr15	59946345	59986733	BNIP2
chr15	59925261	59954740	GTF2A2
chr15	40322940	40336389	SRP14
chr15	40726920	40765441	BAHD1
chr15	40645436	40668257	DISP2
chr15	43010757	43034324	CDAN1
chr15	70335129	70395515	TLE3
chr15	69065874	69118236	ANP32A
chr15	75623232	75639268	COMMD4
chr15	76130622	76198419	UBE2Q2
chr15	77280700	77334673	PSTPIP1
chr15	76502696	76608813	ETFA
chr15	80248231	80268788	BCL2A1
chr15	77707754	77782949	HMG20A
chr15	76635526	77202785	SCAPER
chr15	77331359	77381326	TSPAN3
chr15	78565177	78597136	WDR61
chr8	71016997	71321040	NCOA2
chr15	75634296	75652592	NEIL1
chr15	75643133	75665971	MAN2C1
chr15	78551428	78579538	DNAJA4
chr15	81288295	81301342	MESDC1
chr15	63329831	63369114	TPM1
chr15	99187200	99512759	IGF1R
chr15	98457784	98522068	ARRDC4
chr15	65102831	65122867	PIF1
chr15	63791793	63891839	USP3
chr15	74625100	74665081	CYP11A1
chr15	72973527	73035817	BBS4
chr15	74282014	74345153	PML
chr15	75006883	75022951	CYP1A1
chr15	100506794	100887210	ADAMTS17
chr15	101094574	101148435	LINS1
chr15	75123457	75140687	ULK3
chr15	75570176	75591816	GOLGA6D
chr15	101835818	102070405	PCSK6
chr15	74504613	74633813	CCDC33
chr15	72572068	72617470	CELF6
chr15	75131071	75170706	SCAMP2
chr15	75036185	75053543	CYP1A2
chr15	75100057	75123099	LMAN1L
chr15	89415519	89443857	HAPLN3
chr15	89993680	90044844	RHCG
chr15	89854534	89883092	POLG
chr15	89748100	89769982	RLBP1
chr15	89782180	89865492	FANCI
chr15	89625690	89750591	ABHD2
chr15	90229028	90291869	WDR93
chr15	90113713	90179287	TICRR
chr15	88413230	88804999	NTRK3
chr15	89049790	89094906	DET1
chr15	89436916	89461642	MFGE8
chr15	90539624	90630438	ZNF710
chr15	91468410	91502323	UNC45A
chr15	92932058	93016958	ST8SIA2
chr15	94769767	95028632	MCTP2
chr15	91406822	91431688	FURIN
chr15	90926450	91050475	IQGAP1
chr15	91068157	91193577	CRTC3
chr15	82417571	82560104	EFTUD1
chr15	84110980	84292495	SH3GL3
chr15	85207775	85264947	SEC11A
chr16	4822670	4843522	12-Sep
chr16	4848204	4902343	GLYR1
chr16	8877680	8948188	PMM2
chr16	31489323	31507181	SLC5A2
chr16	31361455	31399318	ITGAX
chr16	31477906	31494281	TGFB1I1
chr16	31495792	31525630	C16orf58
chr16	31464401	31483487	ARMC5
chr16	14524558	14731585	PARN
chr16	53732875	54160853	FTO
chr16	21958981	21999981	UQCRC2
chr16	22352257	22453486	CDR2
chr16	21647609	21668981	IGSF6
chr16	24925706	25031987	ARHGAP17
chr16	46735891	46829319	MYLK3
chr16	48111884	48194929	ABCC12
chr16	50577241	50675647	NKD1
chr16	72122461	72151811	DHX38
chr16	72073188	72133330	TXNL4B
chr16	71655064	71681017	MARVELD3
chr16	71554136	71577649	CHST4
chr16	72811784	73098597	ZFHX3
chr16	74437529	74460368	CLEC18B
chr16	57121449	57186878	CPNE2
chr16	57018397	57122443	NLRC5
chr16	57764642	57796162	KATNB1
chr16	57787129	57901957	KIFC3
chr16	77276710	77474011	ADAMTS18
chr16	77751411	77781157	NUDT7
chr16	81110566	81135008	GCSH
chr16	66632777	66652795	CMTM3
chr16	66608351	66627178	CMTM2
chr16	64972656	65165015	CDH11
chr16	67199057	67214643	NOL3
chr16	87412601	87443385	MAP1LC3B
chr16	84082368	84155511	MBTPS1
chr16	82655408	83835204	CDH13
chr16	87434852	87530651	ZCCHC14
chr16	84506681	84592639	TLDC1
chr16	84219744	84235774	ADAD2
chr16	83976887	84004937	OSGIN1
chr16	85927409	85961215	IRF8
chr16	713086	729174	RHOT2
chr16	1988975	2012607	RPL3L
chr16	3427085	3456065	ZSCAN32
chr16	2007053	2019861	RPS2
chr16	2004509	2016976	NDUFB10
chr16	2582965	2658189	PDPK1
chr16	3343832	3360729	TIGD7
chr16	90009333	90039468	DEF8
chr16	89935000	89982792	TCF25
chr16	88875142	88928378	GALNS
chr16	90081037	90116383	GAS8
chr17	17375300	17401540	MED9
chr17	15927471	16126499	NCOR1
chr17	17145141	17189607	COPS3
chr17	17937606	17976718	GID4
chr17	16449701	16477520	ZNF287
chr17	12564207	12677266	MYOCD
chr17	25778670	25958461	KSR1
chr16	69160194	69270033	CIRH1A
chr16	67752005	67845555	RANBP10
chr16	67956543	67971317	CTRL
chr16	68004566	68019732	DPEP3
chr16	67703434	67758324	GFOD2
chr16	69770770	69793843	NOB1
chr17	18738398	18839581	PRPSAP2
chr17	33469836	33521364	UNC45B
chr17	53823340	53925191	PCTP
chr17	56227494	56238517	OR4D1
chr17	52971748	53044310	TOM1L1
chr17	51895239	51907573	KIF2B
chr17	71223372	71250091	C17orf80
chr17	48934584	48950339	TOB1
chr17	406908	629957	VPS53
chr17	3338313	3422146	SPATA22
chr17	2235792	2289352	SGSM2
chr17	45595308	45705642	NPEPPS
chr17	46205802	46512637	SKAP1
chr17	45903993	45920079	LRRC46
chr17	45910058	45923699	SCRN2
chr17	27947956	28262294	SSH2
chr17	30588195	30656680	RHBDL3
chr17	31292394	31329895	SPACA3
chr17	66250323	66423872	ARSG
chr17	66858433	66956533	ABCA8
chr17	42143103	42158709	G6PC3
chr17	57692219	57778671	CLTC
chr17	58464790	58513782	C17orf64
chr17	58749814	59475199	BCAS3
chr17	57746997	57789987	PTRH2
chr18	23591578	23676181	SS18
chr18	23800900	23976649	TAF4B
chr18	12323943	12382313	AFG3L2
chr18	12402895	12437237	PRELID3A
chr18	11976024	12035876	IMPA2
chr18	11683955	11890684	GNAL
chr18	33683495	33714348	SLC39A6
chr18	33559350	33652539	RPRD1A
chr18	33547046	33564241	C18orf21
chr18	33156081	33296798	GALNT1
chr18	31153579	31336156	ASXL3
chr18	899944	917173	ADCYAP1
chr18	29760032	29805367	MEP1B
chr18	29334525	29345843	SLC25A52
chr18	29699840	30055447	GAREM
chr18	19104242	19185845	ESCO1
chr18	21737008	21982844	OSBPL1A
chr18	19744404	19787491	GATA6
chr18	18817203	19110378	GREB1L
chr18	21078473	21116746	C18orf8
chr17	4569679	4612632	PELP1
chr18	21081148	21171862	NPC1
chr18	43299092	43337485	SLC14A1
chr17	4608784	4629794	ARRB2
chr17	6583032	6621886	SLC13A5
chr17	4638319	4654411	ZMYND15
chr17	7584389	7611820	WRAP53
chr17	4731683	4806356	MINK1
chr17	7524552	7536194	SAT2
chr17	7071750	7087883	ASGR1
chr17	8777233	8874029	PIK3R5
chr17	7560097	7595856	TP53
chr17	78005435	78079412	CCDC40
chr17	79820597	79834282	ARHGDIA
chr17	76101539	76133488	TMC6
chr17	80181273	80224005	SLC16A3
chr17	78138791	78188130	CARD14
chr17	72204653	72263155	TTYH2
chr17	80607849	80661604	RAB40B
chr17	78104013	78125982	EIF4A3
chr17	80191899	80236607	CSNK1D
chr17	79843666	79863867	ANAPC11
chr17	80704940	80905724	TBCD
chr17	80669559	80693204	FN3KRP
chr17	80411056	80453413	NARF
chr17	78513619	78945171	RPTOR
chr17	80472589	80607538	FOXK2
chr17	73871416	73898084	TRIM65
chr17	77760931	77780482	CBX8
chr17	80273900	80296950	SECTM1
chr17	74133534	74241454	RNF157
chr17	79158393	79201799	CEP131
chr17	80782311	80803454	ZNF750
chr17	80567438	80611429	WDR45B
chr17	77801955	77818228	CBX4
chr18	43901772	44048103	RNF165
chr18	46565039	46992717	DYM
chr18	48081448	48263194	MAPK4
chr18	48489361	48519491	ELAC1
chr18	47788252	47813144	MBD1
chr18	48489410	48616415	SMAD4
chr18	59987520	60063516	TNFRSF11A
chr18	60185240	60259942	ZCCHC2
chr18	71735588	71820100	FBXO15
chr18	70198915	70310756	CBLN2
chr18	57562180	57576538	PMAIP1
chr17	39953199	39973856	P3H4
chr17	39976335	39997523	NT5C3B
chr17	40726531	40767641	FAM134C
chr17	37839167	37891679	ERBB2
chr17	37889180	37908544	GRB7
chr17	37879749	37892040	MIEN1
chr17	37819234	37831728	PNMT
chr17	37308147	37328737	ARL5C
chr17	37361789	37387125	STAC2
chr17	38594702	38618983	IGFBP4
chr17	39963932	39984465	FKBP10
chr18	77727867	77798949	TXNL4A
chr19	13312256	13739804	CACNA1A
chr19	14178348	14190874	CTB-55O6.8
chr19	14193652	14206848	SAMD1
chr19	15342647	15448356	BRD4
chr19	2727202	2745150	SLC39A3
chr19	3354561	3474215	NFIC
chr19	502299	524654	TPGS1
chr19	276040	296393	PLPP2
chr19	57640464	57661570	ZIM3
chr21	43213385	43304591	PRDM15
chr21	45714934	45752259	PFKL
chr19	4786728	4800571	FEM1A
chr19	6767725	6862377	VAV1
chr19	17511531	17549533	MVB12A
chr19	16267179	16289336	CIB3
chr19	16584878	16744015	CTD-3222D19.2
chr19	4355367	4405544	SH3GL1
chr19	5779843	5796249	DUS3L
chr19	4670236	4729685	DPP9
chr19	42343806	42361401	DMRTC2
chr19	41811094	41835788	CCDC97
chr19	41851816	41894988	TMEM91
chr19	36822162	36875101	ZFP14
chr11	210458	241931	SIRT3
chr11	314669	332537	IFITM3
chr11	284135	301107	ATHL1
chr21	33240628	33421946	HUNK
chr21	47396651	47429964	COL6A1
chr21	34691734	34737168	IFNAR1
chr21	33026935	33046244	SOD1
chr21	47513011	47557763	COL6A2
chr21	44829395	44852008	SIK1
chr21	45661222	45687099	DNMT3L
chr21	45765046	45867964	TRPM2
chr11	65287548	65311175	SCYL1
chr21	34799792	34857318	TMEM50B
chr21	27247861	27548446	APP
chr21	37524080	37671572	DOPEY2
chr21	33678329	33770335	URB1
chr14	105230686	105267088	AKT1
chr1	206967215	207021324	IL19
chr19	48819766	48838810	EMP3
chr19	47611531	47718886	SAE1
chr19	49159664	49181338	NTN5
chr19	48983528	49021446	LMTK3
chr19	45577453	45599782	GEMIN7
chr19	45276126	45308891	CBLC
chr19	34966874	35002258	WTIP
chr19	8640126	8680620	ADAMTS10
chr5	1387909	1450545	SLC6A3
chr2	241500221	241525789	RNPEPL1
chr2	241521133	241562122	CAPN10
chr19	8580674	8647461	MYO1F
chr19	58811715	58832023	ERVK3-1
chr19	54291857	54332648	NLRP12
chr19	54461294	54498469	CACNG8
chr19	56593732	56637649	ZNF787
chr19	11034409	11049211	C19orf52
chr19	8125286	8219730	FBN3
chr19	10977189	11038453	CARM1
chr19	7890119	7934862	EVI5L
chr17	4670179	4691506	TM4SF5
chr17	19393698	19487347	SLC47A1
chr17	4694439	4706790	PSMB6
chr19	51268721	51279989	GPR32
chr19	51908275	51926057	SIGLEC10
chr19	51288672	51303481	ACPT
chr19	51353171	51369020	KLK3
chr19	50523971	50561671	ZNF473
chr19	50965042	50985010	FAM71E1
chr19	49994622	50007946	RPS11
chr19	49920671	49931698	PTH2
chr19	49985811	50000565	RPL13A
chr19	51595863	51616627	CTU1
chr19	50053968	50098519	NOSIP
chr19	51810102	51838608	IGLON5
chr19	50025875	50055219	RCN3
chr19	52511018	52538493	ZNF614
chr1	9090166	9153537	SLC2A5
chr1	8407457	8882702	RERE
chr1	2517078	2569481	MMEL1
chr1	1848396	1940276	CFAP74
chr1	2980732	3360185	PRDM16
chr1	15778223	15803586	CELA2A
chr1	17570593	17615728	PADI3
chr1	15568768	15731779	FHAD1
chr1	17526621	17577500	PADI1
chr1	16445832	16487582	EPHA2
chr1	16519349	16544104	ARHGEF19
chr1	15731391	15761839	EFHD2
chr1	10527345	10695815	PEX14
chr1	10453649	10485201	PGD
chr1	24377525	24443665	MYOM3
chr1	26600667	26613007	SH3BGRL3
chr1	26498894	26521377	CNKSR1
chr1	24013269	24027915	RPL11
chr1	24441261	24474611	IL22RA1
chr1	26491362	26503551	ZNF593
chr1	36174476	36190073	C1orf216
chr1	35894091	36028551	KIAA0319L
chr1	36782632	36794755	EVA1B
chr1	34627484	34689732	C1orf94
chr1	50878222	50894172	DMRTA2
chr4	128797016	128825350	PLK4
chr1	27676675	27698383	MAP3K6
chr1	27690603	27706315	FCN3
chr1	27197624	27221788	GPN2
chr1	27663513	27685421	SYTL1
chr1	27556007	27640110	WDTC1
chr1	22323149	22344032	CELA3A
chr1	21761621	21816498	NBPF3
chr1	22143738	22268790	HSPG2
chr1	63901441	64064392	ITGB3BP
chr1	67868493	67901098	SERBP1
chr1	85726931	85747773	BCL10
chr1	86041444	86054645	CYR61
chr1	84538745	84709181	PRKACB
chr1	77549675	77690115	PIGK
chr1	32037116	32058288	TINAGL1
chr1	33541705	33591131	AZIN2
chr1	45235923	45249451	RPS8
chr1	45200490	45238439	KIF2C
chr1	43985858	44094343	PTPRF
chr1	45244257	45258377	BEST4
chr1	47068387	47087563	MOB3C
chr1	47218510	47290085	CYP4B1
chr1	55441465	55462966	TMEM61
chr1	53920072	53938161	DMRTB1
chr1	87789151	87819606	LMO4
chr1	110004180	110029759	SYPL2
chr1	91172096	91187794	BARHL2
chr1	93539792	93609638	MTF2
chr1	95280898	95365802	SLC44A3
chr1	117112031	117215375	IGSF3
chr1	120157045	120195396	ZNF697
chr1	112933803	113011078	CTTNBP2NL
chr1	110569199	110622263	STRIP1
chr1	111054839	111066797	KCNA10
chr1	109936653	109974062	PSMA5
chr1	109250279	109290365	FNDC7
chr1	112011414	112026134	C1orf162
chr1	111410775	111447550	CD53
chr1	110988822	111004976	PROK1
chr1	109787641	109823372	CELSR2
chr1	145519891	145548868	ITGA10
chr1	168048997	168111821	GPR161
chr1	165626453	165673100	ALDH9A1
chr1	169069935	169106960	ATP1B1
chr1	168143171	168174950	TIPRL
chr1	169096769	169342205	NME7
chr1	166803681	166830581	POGK
chr1	167880967	167911278	MPC2
chr1	167493914	167528004	CREG1
chr1	167900021	168050081	DCAF6
chr1	167017073	167064868	GPA33
chr1	165365159	165419433	RXRG
chr1	168245278	168288664	TBX19
chr1	165791768	165885855	UCK2
chr1	165691032	165801992	TMCO1
chr1	168540711	168556315	XCL1
chr1	168505003	168518235	XCL2
chr1	167185066	167401582	POU2F1
chr1	166953346	166996451	MAEL
chr1	166877443	166949719	ILDR2
chr1	168659697	168703502	DPT
chr1	165595098	165636033	MGST3
chr1	167773625	167888453	ADCY10
chr1	175908967	176181629	RFWD2
chr1	161035785	161064389	PVRL4
chr1	161117566	161133646	UFC1
chr1	161131200	161152803	PPOX
chr1	161470220	161498803	FCGR2A
chr1	163231366	163330554	NUF2
chr1	163075911	163296577	RGS5
chr1	161279047	161337984	SDHC
chr1	161065346	161092901	PFDN2
